area_id,time_id,shallow_mrp_estimate,shallow_mrp_variance,shallow_mrp_lower,shallow_mrp_upper,shallow_mrp_ci_width
W02000068,2021,0.02972386671994624,1.3415554814342874e-4,0.013584097345094606,0.06080211830859866,0.047218020963504054
W02000069,2021,0.023738046660810093,4.0099674668604665e-5,0.013080854462064383,0.03834440763444692,0.02526355317238254
W02000070,2021,0.027084149529032257,7.145503656973843e-5,0.014679210898134953,0.04767747866749268,0.03299826776935773
W02000071,2021,0.025278104233043202,6.773886113174852e-5,0.01311235383997248,0.045795427121376214,0.032683073281403734
W02000072,2021,0.02883486717580623,9.689476081558729e-5,0.013317863723825835,0.051595574405995735,0.038277710682169896
W02000073,2021,0.02374289015772353,4.589865812608416e-5,0.01224602830431094,0.03785806208883827,0.025612033784527328
W02000074,2021,0.027460968571732337,6.770250966186476e-5,0.0148972868136848,0.04672083259502754,0.031823545781342735
W02000075,2021,0.025267668148656972,6.161886893663985e-5,0.012751725990683804,0.0434792087520417,0.030727482761357894
W02000076,2021,0.02583717096253919,5.118648866969358e-5,0.015139581262368253,0.040654297757401446,0.025514716495033195
W02000077,2021,0.02597896064514793,6.271996656162935e-5,0.01357269606089703,0.045385107436618166,0.031812411375721134
W02000080,2021,0.026517655767699606,8.058182922458606e-5,0.01197187275572828,0.046892863177611904,0.034920990421883624
W02000081,2021,0.02790421906362718,9.697368805383164e-5,0.013242112475387181,0.05251716507310133,0.03927505259771415
W02000082,2021,0.029240111427212476,1.22479303954533e-4,0.012411359675938375,0.05434336981906268,0.04193201014312431
W02000083,2021,0.0273230954454582,6.423172087298404e-5,0.014716623048839604,0.045328653747342025,0.03061203069850242
W02000085,2021,0.02503850540919682,8.684056381054923e-5,0.011418660887520787,0.046104918575464955,0.03468625768794417
W02000087,2021,0.03705767852494262,2.7287872297570046e-4,0.014497558901048266,0.07734510877448164,0.06284754987343337
W02000088,2021,0.028175309989272986,9.713626262254653e-5,0.014311026569731732,0.049368207189629615,0.03505718061989788
W02000089,2021,0.03311597358763489,0.00026207841756204457,0.011558319272765884,0.07725646216581923,0.06569814289305334
W02000090,2021,0.026274094403113693,5.80020799158633e-5,0.014798141086514489,0.0431402297075005,0.028342088620986007
W02000091,2021,0.026977454739777904,7.620969744338567e-5,0.013539089040421979,0.04877320952420803,0.03523412048378605
W02000092,2021,0.026600486205713127,7.301598498748642e-5,0.013097691334095253,0.046814329252475126,0.03371663791837987
W02000093,2021,0.02808191045294716,7.126854252321636e-5,0.016119923950761776,0.0507298100738961,0.03460988612313432
W02000094,2021,0.02694484158978499,7.692426259808229e-5,0.013687879594776117,0.04653028225613698,0.03284240266136086
W02000095,2021,0.025026192059344136,8.466049773503813e-5,0.010281286217314991,0.046502458123434606,0.03622117190611961
W02000096,2021,0.027305177840347743,6.0556697863358336e-5,0.015561040476750833,0.04714493736209195,0.03158389688534112
W02000097,2021,0.029129442701646125,8.973023766495167e-5,0.01523846976535172,0.055862462300100134,0.04062399253474841
W02000098,2021,0.024959547893855596,5.940997307744857e-5,0.012503574459378764,0.04359188456245652,0.03108831010307776
W02000099,2021,0.025146394995884468,8.887578132117541e-5,0.010966521033224198,0.04723192372232489,0.036265402689100695
W02000100,2021,0.029941785151059098,6.139617535522846e-5,0.01857150922234887,0.046455646219068565,0.027884136996719697
W02000101,2021,0.02638543886141959,6.747760165721768e-5,0.013482463391650377,0.04435945106506013,0.030876987673409753
W02000102,2021,0.028784081299785293,5.225563778959735e-5,0.016002574295166307,0.04405329217292209,0.02805071787775578
W02000103,2021,0.028834558055419936,6.975676942186547e-5,0.015969894170789953,0.04900030187261234,0.03303040770182239
W02000104,2021,0.03326132538266508,1.172045134320525e-4,0.017889551343986107,0.05722856913895637,0.03933901779497026
W02000105,2021,0.03545445499181295,1.4038536130632766e-4,0.019152352868958937,0.06650983212822544,0.0473574792592665
W02000106,2021,0.02862007671701363,6.997915496051157e-5,0.015425740482406164,0.04553870419929876,0.030112963716892593
W02000107,2021,0.030168420044898694,6.240539178854189e-5,0.017384860930598593,0.0480321466060478,0.030647285675449207
W02000108,2021,0.03033236165183711,6.0360488429523685e-5,0.017590043995521075,0.04825335672647116,0.030663312730950083
W02000109,2021,0.039037053867616314,1.9265257673306736e-4,0.020079113029668583,0.07288133542952677,0.052802222399858184
W02000110,2021,0.027159800097788938,5.0970140464898314e-5,0.014488848474153652,0.04341497893683535,0.0289261304626817
W02000111,2021,0.0246381758342936,3.993256829972804e-5,0.014015966626580275,0.037617426646567934,0.02360146001998766
W02000113,2021,0.033731271468659015,1.5379102167967733e-4,0.015718150675636783,0.06618785305002073,0.050469702374383946
W02000114,2021,0.02264396271767259,3.566506085539581e-5,0.012678030714288014,0.034575863670649645,0.02189783295636163
W02000116,2021,0.028195854448103172,6.312535908214503e-5,0.01459374052794649,0.04652563063119859,0.031931890103252106
W02000117,2021,0.04652866899684663,2.8326581049241243e-4,0.021527582962450303,0.08589460876458746,0.06436702580213716
W02000118,2021,0.041194748951360806,2.0240606680254562e-4,0.02187417393330402,0.07706238841783368,0.05518821448452966
W02000120,2021,0.02762914026428061,8.511766196080341e-5,0.013646057357660748,0.04843915875735777,0.03479310139969702
W02000122,2021,0.028675870626357812,8.40088268394154e-5,0.016339539526293585,0.05013561175490282,0.03379607222860923
W02000123,2021,0.03228046462144088,8.947137324458452e-5,0.017057466311433837,0.055645295983556886,0.03858782967212305
W02000124,2021,0.025310605136037438,6.674106798585617e-5,0.012976408846304398,0.04268642518571174,0.02971001633940734
W02000125,2021,0.027794913735970376,5.78571418843546e-5,0.01655249620218276,0.04522134879404702,0.028668852591864257
W02000126,2021,0.02837288254523517,9.054218079417916e-5,0.014177607320519422,0.049932888021829304,0.035755280701309886
W02000127,2021,0.027688768190711536,1.0328525793165066e-4,0.013873944505626058,0.053506644761136965,0.03963270025551091
W02000128,2021,0.02931558343195143,1.151776289705071e-4,0.013661667999884433,0.05724397960939476,0.04358231160951032
W02000129,2021,0.03193518218691291,1.0872872003590211e-4,0.017230775631136473,0.05446772276484152,0.037236947133705046
W02000130,2021,0.03813374585258332,1.940347992656972e-4,0.01885358327962769,0.06877695617839574,0.049923372898768054
W02000131,2021,0.033136844931732176,1.0876296176208844e-4,0.01650227379474209,0.057975810835813414,0.041473537041071325
W02000132,2021,0.02705881440417737,9.304854200531743e-5,0.011648685027666122,0.050164377728484366,0.03851569270081824
W02000133,2021,0.03439939542426303,1.566958244976992e-4,0.016940669253908334,0.060985343494007915,0.044044674240099585
W02000134,2021,0.03291221451364913,1.5583304421713028e-4,0.01546702883907135,0.0610713602325435,0.045604331393472156
W02000135,2021,0.036069871618793034,2.1890661018999808e-4,0.017154177008034194,0.07195641699013179,0.0548022399820976
W02000136,2021,0.026022451075706325,8.258817089872942e-5,0.01175218672363757,0.0470961286967148,0.03534394197307723
W02000137,2021,0.038491560747024374,2.573913391676243e-4,0.017298132189963136,0.07767030394877796,0.06037217175881482
W02000138,2021,0.02617326804713084,1.6165766088630567e-4,0.009811555142085392,0.05506754590793365,0.045255990765848256
W02000139,2021,0.023627570423461627,9.28474936521833e-5,0.010069444032811252,0.04487207127745557,0.03480262724464432
W02000140,2021,0.024363544305982924,1.3758984652314704e-4,0.008145943622145446,0.05275364352911221,0.044607699906966766
W02000141,2021,0.02305662016430583,8.374943265259366e-5,0.009345368903725898,0.04213967552582268,0.03279430662209678
W02000142,2021,0.029101765608725877,7.637376283826968e-5,0.015581713665533802,0.05017982952870226,0.03459811586316845
W02000143,2021,0.02624143852463014,5.134577242443978e-5,0.014676494390399919,0.04327914568745841,0.02860265129705849
W02000144,2021,0.026590770136433017,6.174606436483674e-5,0.01447768794132646,0.04451602342891843,0.03003833548759197
W02000145,2021,0.02389285792981561,4.7138184184938516e-5,0.012339358986375351,0.039386202264104914,0.027046843277729563
W02000146,2021,0.025056540311638092,4.9241772787980416e-5,0.0125383203913972,0.042312502315509246,0.029774181924112048
W02000147,2021,0.03101114539951354,9.440352566679569e-5,0.016825625225138027,0.05643861814355654,0.03961299291841851
W02000148,2021,0.03224254841831554,1.512539623562541e-4,0.013941345662069962,0.0638912279546231,0.049949882292553135
W02000149,2021,0.02743756473850856,7.394233511067474e-5,0.014446315181509323,0.050240018894555066,0.035793703713045744
W02000151,2021,0.024166092442810497,5.196603804967215e-5,0.011916666928113736,0.04087729191944063,0.028960624991326893
W02000152,2021,0.02570692160190509,5.553120494924936e-5,0.014116182606692557,0.04153678872196076,0.027420606115268205
W02000153,2021,0.025128152607568385,6.014584524562242e-5,0.012546538873474108,0.043143044478044526,0.030596505604570418
W02000154,2021,0.02608763886954039,7.36411098612467e-5,0.012950571771649863,0.04402828681686739,0.03107771504521753
W02000156,2021,0.02571806573006844,6.948404408070426e-5,0.012360218573599095,0.04536797377761658,0.03300775520401748
W02000157,2021,0.02533595587756727,5.396497951417602e-5,0.0133374993006257,0.043955689439918566,0.030618190139292865
W02000158,2021,0.026531050191160886,5.836467592301676e-5,0.01478705826704364,0.04446780622252331,0.02968074795547967
W02000159,2021,0.03031115191362616,1.1686959395980316e-4,0.014598670694158464,0.057998310121415306,0.043399639427256845
W02000160,2021,0.02555064783045253,7.00798924211168e-5,0.012767170328321798,0.04940934309548011,0.03664217276715831
W02000161,2021,0.026170918802307038,8.202622787233004e-5,0.012651691112154041,0.04620619945664943,0.03355450834449539
W02000162,2021,0.02537181782145724,1.0526991849642094e-4,0.01078475628000667,0.051709355920663835,0.040924599640657165
W02000163,2021,0.02786645786404701,9.148370420200905e-5,0.013467779288063189,0.05048471499669857,0.03701693570863538
W02000164,2021,0.025460567387317525,7.711361765292004e-5,0.011328597389842402,0.048045370224392064,0.03671677283454966
W02000165,2021,0.028273678336336754,1.0359592483011848e-4,0.013236367046277252,0.055082368577564975,0.04184600153128772
W02000166,2021,0.02969440890679442,1.277552474097954e-4,0.014194706443935444,0.05960970306614646,0.04541499662221102
W02000167,2021,0.030519164005134186,1.0748150672011603e-4,0.01487078534872648,0.05604402430026431,0.041173238951537836
W02000168,2021,0.028440092134622914,8.607099706878918e-5,0.013803198810620813,0.04885053056035562,0.0350473317497348
W02000169,2021,0.026659233823135,5.9308320161304066e-5,0.015349953624112832,0.046771277119684464,0.03142132349557163
W02000170,2021,0.02349512560022028,5.660630374778258e-5,0.012367153487460411,0.041579716176285836,0.029212562688825425
W02000171,2021,0.02345882590594404,5.2386093922041513e-5,0.011514338823147001,0.039395847222889524,0.027881508399742523
W02000172,2021,0.022697241019308177,7.726545733131456e-5,0.009638413518729804,0.0452545236725862,0.03561611015385639
W02000173,2021,0.02460873582344365,7.35021167733542e-5,0.01041407907236453,0.044203180519509444,0.03378910144714491
W02000174,2021,0.021265907566545426,5.510667093031039e-5,0.009702660327452371,0.03860373160609146,0.028901071278639084
W02000175,2021,0.022428042520418977,7.256285095988764e-5,0.009530535011800194,0.04161034762898411,0.032079812617183914
W02000176,2021,0.021486128124905964,4.9496037792177274e-5,0.00983394234719811,0.036198549296843824,0.026364606949645715
W02000177,2021,0.02197077800436438,8.2131818642486e-5,0.009174371159585297,0.04393105164589434,0.03475668048630904
W02000178,2021,0.024225201731155346,7.177017593922563e-5,0.010157290859484795,0.0441104623006999,0.0339531714412151
W02000179,2021,0.021846714190373706,5.658994981613281e-5,0.010511304998286715,0.04048505026812371,0.029973745269836996
W02000180,2021,0.023607523349830493,5.99040646709382e-5,0.011054902169164828,0.040301593858544406,0.02924669168937958
W02000181,2021,0.021731146028909982,6.29340024663275e-5,0.009457369382910998,0.04107769552789945,0.031620326144988456
W02000182,2021,0.023657565176097725,6.630221299063257e-5,0.010404311406840009,0.043313309627262826,0.032908998220422814
W02000183,2021,0.02430772575305428,6.448743959286533e-5,0.010880677299191344,0.041758107033240524,0.03087742973404918
W02000184,2021,0.023597941162345676,6.17789137430904e-5,0.01164128456210943,0.0423959527084693,0.030754668146359868
W02000185,2021,0.022394222555442697,6.667207571263216e-5,0.010154440064787593,0.042763317443180085,0.03260887737839249
W02000186,2021,0.023879304745148478,8.080367872619437e-5,0.00950034198230076,0.04450684837421816,0.035006506391917394
W02000188,2021,0.025473747959522158,8.870716252108779e-5,0.009884328073917108,0.05014524255084324,0.04026091447692613
W02000189,2021,0.024569995844281607,6.302830650164165e-5,0.012689166882598569,0.04133105381439835,0.028641886931799778
W02000191,2021,0.03210891873064531,1.2116481006916667e-4,0.01470348558461972,0.05878589983939487,0.044082414254775146
W02000192,2021,0.027910744940722147,1.2830219443611104e-4,0.010457763998286546,0.05555413702010615,0.045096373021819604
W02000193,2021,0.03376713568401267,1.8312378476652608e-4,0.012684882120269917,0.06675008188376785,0.05406519976349794
W02000194,2021,0.027563933261496677,8.727778268371024e-5,0.012011981521234526,0.050487603908176124,0.0384756223869416
W02000195,2021,0.02228145099881159,6.077530575190966e-5,0.01009529516736464,0.041403547047501835,0.031308251880137195
W02000196,2021,0.02912920648148646,1.7348891733643017e-4,0.011850910550601636,0.06095181521740413,0.04910090466680249
W02000197,2021,0.021390253679694635,6.061408381555354e-5,0.010357183550820132,0.040932505482961054,0.030575321932140923
W02000198,2021,0.028081128381034368,1.4668101209982636e-4,0.011365889831329651,0.05956618729135955,0.04820029746002989
W02000200,2021,0.024205179711430862,4.977325264685986e-5,0.012130623232644789,0.041124983456246614,0.028994360223601825
W02000201,2021,0.023611249321470767,3.7757005458731846e-5,0.012813874336323,0.037422442547103994,0.024608568210780994
W02000202,2021,0.024503911907622074,4.750931185738602e-5,0.012462722313118964,0.039640539823161944,0.02717781751004298
W02000204,2021,0.02175427221691086,4.410511393348029e-5,0.010218017018277278,0.03584074283056024,0.025622725812282962
W02000205,2021,0.021536684785443336,4.545320753372195e-5,0.010831812810611987,0.03605121105726105,0.025219398246649063
W02000206,2021,0.019960273877690293,5.651032173055124e-5,0.008189592995952573,0.036098944642529045,0.027909351646576472
W02000207,2021,0.02004737681530756,5.241908892569566e-5,0.008895715029343745,0.038059568104008734,0.02916385307466499
W02000208,2021,0.027104680978383634,1.0279189857353357e-4,0.010960000898874896,0.052057910402580516,0.04109790950370562
W02000210,2021,0.02115118724128631,6.680414015053963e-5,0.008426470294442844,0.03970007271849632,0.03127360242405348
W02000211,2021,0.021651003122624767,5.2501211687518186e-5,0.009247281917822038,0.03705008349579757,0.02780280157797553
W02000212,2021,0.022669012246388377,5.5808607564166056e-5,0.010794972092450434,0.04096084493396669,0.030165872841516256
W02000213,2021,0.01984327330453444,4.830914114606003e-5,0.008600609606851935,0.035386122973614084,0.02678551336676215
W02000214,2021,0.019648048010195804,7.200455498712499e-5,0.007044183704418755,0.03937738350674749,0.03233319980232874
W02000215,2021,0.01972591355984962,6.541295599919679e-5,0.008021656331649639,0.03865470475728625,0.030633048425636612
W02000216,2021,0.02073407118927852,5.229407596200623e-5,0.01010563449927734,0.03783987490254759,0.027734240403270247
W02000217,2021,0.02250355043615475,5.876798230819797e-5,0.011240415810781671,0.04240531810631866,0.03116490229553699
W02000218,2021,0.02418332788650802,6.402278669561638e-5,0.011942999433456277,0.04267297520521797,0.030729975771761692
W02000219,2021,0.023006185151404086,6.425383897950945e-5,0.01051719819685305,0.04196351788081777,0.03144631968396472
W02000220,2021,0.024505880143566586,5.387430806870361e-5,0.011847408691234703,0.03953097110090703,0.027683562409672326
W02000221,2021,0.02345613352280999,5.326344470481679e-5,0.01116403308288553,0.03732806382095705,0.02616403073807152
W02000222,2021,0.023675720573919194,6.370670056932278e-5,0.010497692667311861,0.04266035543225516,0.0321626627649433
W02000223,2021,0.023468318875312436,5.8929198574297696e-5,0.01106321887264389,0.041995193309020906,0.030931974436377015
W02000224,2021,0.024314086648487204,6.734308516863002e-5,0.01168566719406287,0.04335764184394868,0.031671974649885803
W02000225,2021,0.026191185066488973,7.8834269102909e-5,0.012337106045847597,0.04387190044642489,0.03153479440057729
W02000226,2021,0.02487769968823738,5.8570733699804806e-5,0.013354130645566679,0.04359943491102999,0.030245304265463308
W02000227,2021,0.026949189397425015,7.369767977521016e-5,0.013267251316221942,0.047605369844824996,0.03433811852860305
W02000228,2021,0.02917719671626928,9.280170834467809e-5,0.014514041191652121,0.04856543359004546,0.03405139239839334
W02000229,2021,0.027185082921077384,1.1493608054334359e-4,0.012151742770530495,0.05532566628866476,0.04317392351813427
W02000230,2021,0.026079649713858916,6.503881957970319e-5,0.014910275525482988,0.043354594828866985,0.028444319303383998
W02000231,2021,0.028263162508227205,8.873543609565207e-5,0.014053968919357934,0.05048611476024383,0.0364321458408859
W02000232,2021,0.02434897058459995,5.8863647121076325e-5,0.011517370397485245,0.04118745099626216,0.02967008059877691
W02000233,2021,0.025026856851129427,8.281759478372512e-5,0.009981245400824406,0.04729743843649298,0.03731619303566857
W02000234,2021,0.02587514695846457,1.0228860562893328e-4,0.01103303547729902,0.04780902806971611,0.036775992592417095
W02000235,2021,0.021013847684731624,5.826147398159072e-5,0.008947419898700596,0.036905911916264064,0.027958492017563466
W02000236,2021,0.021867188874637705,6.180802022781828e-5,0.009007450104167706,0.042077533386772774,0.033070083282605064
W02000237,2021,0.026445710980144085,6.972538441784783e-5,0.013408591152204176,0.04666597308458033,0.03325738193237615
W02000238,2021,0.026247151492468854,7.254021617122126e-5,0.012775682246307755,0.04628882131794124,0.03351313907163348
W02000239,2021,0.028136898196049056,6.740528832129475e-5,0.014709373903190038,0.046761137867285404,0.03205176396409537
W02000240,2021,0.03396541022331068,1.1370095766900294e-4,0.017050721107185727,0.05876749393064795,0.04171677282346223
W02000241,2021,0.030495211474398636,1.0624682549625784e-4,0.01574793176356836,0.05551883010349466,0.0397708983399263
W02000242,2021,0.029351231807037026,9.781752276371185e-5,0.0153416272631688,0.05258476923432324,0.03724314197115444
W02000243,2021,0.034582705880858676,1.245609628043793e-4,0.01613296571593656,0.060184648297464394,0.044051682581527835
W02000244,2021,0.029479393185302,8.229666045400637e-5,0.014700412327575161,0.049465287304002174,0.03476487497642701
W02000245,2021,0.033624087856459095,1.1110968125924106e-4,0.01794722481519217,0.058214631810446144,0.040267406995253975
W02000246,2021,0.02900060444598408,1.156302156560626e-4,0.013765379041145748,0.05429107541278459,0.040525696371638845
W02000247,2021,0.027235001382909095,9.660074009839666e-5,0.012819458601100314,0.04818038867621298,0.035360930075112665
W02000248,2021,0.0351181277218679,1.4646595048831775e-4,0.01681923008855657,0.06091738966662205,0.04409815957806548
W02000249,2021,0.038941256219914365,2.1057266429614393e-4,0.01962127332759095,0.07204725695380587,0.05242598362621492
W02000250,2021,0.028947752108101882,9.287782210957533e-5,0.011838033107078042,0.050462765464680065,0.038624732357602026
W02000251,2021,0.03554398863201771,1.2571323313796922e-4,0.019663397077340918,0.06186569547182763,0.04220229839448671
W02000252,2021,0.02477335468943,4.229153653749182e-5,0.01255813693460368,0.039723907851767846,0.027165770917164166
W02000253,2021,0.02597556562199937,7.042618498557598e-5,0.01323652239252738,0.04454747137648588,0.0313109489839585
W02000254,2021,0.025723333600920023,6.124009044260462e-5,0.012224030876258403,0.04380214546598365,0.031578114589725245
W02000255,2021,0.0256668942718074,4.9556022576221435e-5,0.014185034055113923,0.038840806866180445,0.024655772811066522
W02000256,2021,0.026043999310460923,5.836620599252646e-5,0.013922376050270285,0.04255757613617869,0.02863520008590841
W02000257,2021,0.026615001988954664,5.685845259295399e-5,0.014984930646438088,0.04253726771066969,0.027552337064231606
W02000258,2021,0.026509185080874006,5.58595137676637e-5,0.015481963892057865,0.04122000891783846,0.025738045025780594
W02000259,2021,0.026564581154545262,6.927687679374719e-5,0.013214845393487343,0.04208888867590954,0.0288740432824222
W02000260,2021,0.027797229075813702,6.814870947320994e-5,0.016391895415970782,0.04561856605614688,0.029226670640176096
W02000261,2021,0.02449553463616369,6.472697716277001e-5,0.012540759380116364,0.04441618854945026,0.03187542916933389
W02000262,2021,0.02417552413872202,7.55272960621383e-5,0.011188793224336888,0.04195606169896418,0.030767268474627293
W02000263,2021,0.02813546695430161,6.463747921332809e-5,0.01482738797822358,0.04695601737976453,0.032128629401540945
W02000264,2021,0.02795316281805728,7.322694879188145e-5,0.014777307982763548,0.045849397282415286,0.031072089299651738
W02000265,2021,0.024602276615399776,5.860489598875471e-5,0.012790411504189723,0.040715155776158696,0.027924744271968973
W02000266,2021,0.026472318247964942,4.9374657568817084e-5,0.014761411902669337,0.040224625913420395,0.025463214010751058
W02000267,2021,0.02638274667871709,8.876937381403211e-5,0.012765746248431008,0.05125604637609299,0.03849030012766198
W02000268,2021,0.027980059451029066,6.5631196912251745e-05,0.013762412033644065,0.04517202084383211,0.03140960881018805
