area_id,iid_effect_pp
W02000132,-0.0011735572098660896
W02000133,7.812147169526071e-4
W02000134,-0.0027093353916162587
W02000135,-0.002484371134626148
W02000136,-0.0020324296652652783
W02000137,9.565630941829513e-4
W02000138,8.249005505349108e-4
W02000139,0.002096230117766297
W02000140,-0.0015830732238330157
W02000141,-0.0011839609496527624
W02000142,-3.4792365810526596e-4
W02000143,5.147572015035997e-4
W02000144,-0.004112596651450021
W02000145,5.787278183729382e-4
W02000146,-8.684884085424541e-5
W02000147,0.003086344163122852
W02000148,-3.622239023154203e-4
W02000149,0.0045677100975188385
W02000151,-0.00293846296696469
W02000152,-0.001682251050805109
W02000153,-5.122906814054758e-4
W02000154,0.0018898808712368256
W02000156,0.001785361156919877
W02000157,2.2422153403007975e-5
W02000158,8.742505204092126e-4
W02000159,-0.002111682367690325
W02000160,4.693869908782635e-4
W02000161,0.0015019069863598513
W02000162,4.3917171844074106e-4
W02000163,-6.415745726866009e-5
W02000164,-0.0026869802950528977
W02000165,-1.3432946646632323e-4
W02000166,-0.0017913428504668044
W02000167,0.0031943457178820584
W02000168,5.938283081562138e-4
W02000169,0.0030545993468922912
W02000170,0.001889631287484211
W02000171,-5.494375584046873e-4
W02000172,0.0014159272837975067
W02000173,0.00110720676375309
W02000174,0.0012777055923711902
W02000175,-0.0022464189315346346
W02000176,-4.574860460172151e-5
W02000177,0.001584753898124269
W02000178,0.0020593386935608203
W02000179,0.0017848625201454388
W02000180,0.0032631194891577352
W02000181,0.0022858332044572494
W02000182,0.0018253378612990187
W02000183,1.7132261566609685e-5
W02000184,-7.857403688047406e-4
W02000185,-2.782681507781126e-4
W02000186,0.002306216669017648
W02000188,1.2485739938454594e-4
W02000189,-7.190654061910305e-4
W02000191,9.013443599714736e-4
W02000192,7.442659470253536e-4
W02000193,0.0011558915974082143
W02000194,7.638576433144389e-4
W02000195,3.923429973816128e-5
W02000196,0.0011303312302035247
W02000197,0.0013766403799099609
W02000198,0.003244838870690784
W02000200,-8.179793708240022e-4
W02000201,-0.003016676910646754
W02000202,4.549781611011908e-5
W02000204,0.00214715254873142
W02000205,8.488266234043212e-4
W02000206,8.980741174704204e-4
W02000207,-0.0020501341657163685
W02000208,-1.1159075048681518e-4
W02000210,2.449249409001021e-4
W02000211,-6.416324803570165e-4
W02000212,0.0011311439267284802
W02000213,0.0011275194882950053
W02000214,-4.702907602329664e-6
W02000215,0.0019374705468740664
W02000216,-0.0025619295221896484
W02000217,0.0022345593579644386
W02000218,-0.002635805366306193
W02000219,-5.957235728470586e-4
W02000220,-2.437732577057092e-5
W02000221,1.2813068855954468e-4
W02000222,-5.4149699531596615e-05
W02000223,0.001755099021614462
W02000224,-4.955156642384321e-4
W02000225,9.211868829075299e-4
W02000226,-8.257265092569875e-4
W02000227,0.001674885054935725
W02000228,1.4920473232924993e-4
W02000229,-1.1436178359131848e-4
W02000230,-0.0013502862129952196
W02000231,-1.4764042686903268e-4
W02000232,0.002211709099770224
W02000233,0.003990277402676023
W02000234,-0.0027151268427139676
W02000235,0.0015493090434465031
W02000236,3.1088587524130814e-4
W02000237,0.001975568802541604
W02000238,-6.963828993202752e-4
W02000239,0.0011932141336200232
W02000240,0.003797115626066831
W02000241,-0.0019463025154982084
W02000242,-0.001230409471661557
W02000243,0.0021541758256307707
W02000244,-6.207066552904418e-4
W02000245,0.0019066827431899016
W02000246,1.9766201456080992e-4
W02000247,0.0013954290387741455
W02000248,-0.004548497620900014
W02000249,0.0020280787079286332
W02000250,0.0010575486744191058
W02000251,-0.0018675893762436474
W02000252,0.0026058109473649552
W02000253,-0.001329628101022997
W02000254,1.7977017529069924e-4
W02000255,-0.0028262608627724717
W02000256,-0.00358832211131489
W02000257,4.5527017618601567e-4
W02000258,3.969834178938485e-4
W02000259,7.251508419881443e-4
W02000260,0.00406514819758397
W02000261,0.0012444755471256591
W02000262,-0.002175477651191332
W02000263,0.0031524995679296933
W02000264,0.0015501753639957936
W02000265,-4.2830217798695897e-4
W02000266,0.004773389360828444
W02000267,-2.9613226537934106e-4
W02000268,3.343332627576102e-4
W02000269,-0.0017624315351641732
W02000270,0.0022141017013925166
W02000271,0.0018825660375838148
W02000272,0.0014996311771288899
W02000273,-7.215213595984104e-4
W02000274,0.0037938015104333348
W02000275,0.001490885252242721
W02000276,5.496408733932356e-4
W02000277,-0.0031068585705286817
W02000278,-2.4487679412974026e-4
W02000279,-0.0021580913031138643
W02000280,-6.679565625147864e-4
W02000281,-7.160634070299392e-4
W02000282,-4.753005047260407e-4
W02000284,0.003040724822110734
W02000285,6.167037546542112e-4
W02000286,4.2187084862153857e-4
W02000287,-0.0013499461775624735
W02000288,-0.0017327842933785229
W02000289,0.0012465454328571906
W02000290,-2.9456083794197472e-5
W02000291,-0.001256444777015911
W02000292,0.0035386441966994164
W02000293,3.8010241421037775e-4
W02000294,-4.974651319698893e-4
W02000295,0.001640654261103219
W02000296,-0.0015444963306612755
W02000297,0.0013918309739368478
W02000298,-5.67862491222567e-4
W02000299,-0.0021792925637562546
W02000300,0.0011483794597552195
W02000301,-6.790421148752528e-7
W02000302,-0.0016449141047169473
W02000303,-0.0018823977170955531
W02000304,-0.004296359434426278
W02000305,-0.0014097584057044651
W02000306,-0.002094780514208846
W02000307,-1.9968671503070421e-4
W02000308,-0.0013231650761700937
W02000309,0.0016744942088540266
W02000310,-1.7313900461884168e-4
W02000311,7.097689251103965e-4
W02000312,0.0010455024704963225
W02000313,0.001141109847462998
W02000314,0.0036170075485549534
W02000315,2.7385435334165083e-4
W02000316,0.0013657884449080292
W02000317,-0.0013270395239910224
W02000318,-0.0027461645188205154
W02000319,-7.058608382417809e-4
W02000320,0.0021584547300840017
W02000321,5.839481961602367e-4
W02000322,-6.728197497057495e-4
W02000323,0.0016345242522242413
W02000324,-8.756518502741917e-4
W02000325,8.753903896427387e-4
W02000326,5.768893560899725e-5
W02000327,7.398741940225651e-4
W02000328,-6.547433657932421e-4
W02000329,-0.0025449594265590215
W02000330,-3.3184870996862473e-4
W02000331,0.005831480233016803
W02000332,-0.002569879777423449
W02000333,1.862133671722904e-4
W02000334,0.0010396575323797371
W02000335,0.0016207234355992398
W02000336,-0.002764745252376259
W02000337,-0.0017150842379998114
W02000338,-0.0015657927820680693
W02000339,5.786040787785341e-4
W02000340,-0.0017149329817627236
W02000341,-0.0030378709964229813
W02000342,9.782270649058367e-4
W02000343,-0.0015567869766295373
W02000344,-7.475061110292465e-5
W02000345,-0.0039500320071352655
W02000346,-0.004001961841514034
W02000347,-0.0019532475653503186
W02000348,-0.0017086058840742263
W02000349,2.7952660637773003e-4
W02000350,0.0019234912782890897
W02000351,0.0013290573336885963
W02000352,-0.0026197665133461103
W02000353,-0.001826118546041421
W02000354,-0.0011767711692454751
W02000355,-8.936524061520459e-4
W02000356,-1.356135708615944e-4
W02000357,8.814627829229353e-4
W02000358,9.707042382093826e-4
W02000359,5.858792791944282e-4
W02000360,-0.004324978063521906
W02000361,2.7735907642057875e-5
W02000362,0.0023187689355756557
W02000363,-2.0997318244672712e-4
W02000364,-0.001719868490962072
W02000365,1.6263221584197432e-4
W02000366,0.0010322510178960877
W02000367,4.2806278371638876e-4
W02000368,0.003994316439679415
W02000369,0.002895945706196098
W02000370,-0.001359596385889478
W02000371,-3.170955164745579e-4
W02000372,-0.002724800408240878
W02000373,0.0014121497982219299
W02000374,-0.001562288061699419
W02000375,0.0022013211045335554
W02000376,-0.002604282022570847
W02000377,0.003156015245614763
W02000378,-6.918802921544289e-4
W02000379,0.0018398459563909076
W02000380,-0.002071493029625117
W02000381,-0.0026261507596003837
W02000382,0.005292069699757184
W02000383,9.272795253734739e-4
W02000384,-7.637777298217162e-4
W02000385,-6.831979194667541e-4
W02000386,0.003973947367465034
W02000387,-0.005208209490828086
W02000388,0.0010225877357122337
W02000389,0.0018160642093116173
W02000390,2.6921786613191416e-4
W02000391,-0.0016628830621626114
W02000392,-0.00267814381656126
W02000393,3.7608560351477116e-4
W02000394,-0.004059078720637587
W02000395,-6.286519974592329e-4
W02000396,0.0027487915434645733
W02000397,0.004353278748626409
W02000398,0.0031003991569744332
W02000399,-0.0035458376317663845
W02000400,0.003293679755237345
W02000401,-0.010026380242434818
W02000402,-8.471113760626988e-5
W02000403,-0.002017551885120754
W02000404,3.2014834583774394e-4
W02000405,-0.002389437920158423
W02000406,-0.00220636579010695
W02000407,0.0010874302492020925
W02000408,0.005128884444282003
W02000409,-1.556137388556267e-4
W02000410,4.837504667600708e-4
W02000411,2.914106113683564e-4
W02000412,6.682052764715513e-4
W02000414,-7.36109993448539e-4
W02000415,0.002868437449042456
W02000416,7.00644636524471e-5
W02000417,-0.0010732690049052563
W02000418,-0.0024425162173997684
W02000419,3.080431779831713e-4
W02000421,-0.002900482769284952
W02000422,0.0020577097222455026
W02000423,-3.7486129552059354e-5
W02000424,-0.0013614342421419852
W02000425,0.0026825079909936268
W02000426,-0.0030905459013663796
W02000427,3.545357258110807e-4
W02000428,0.001428722075956752
