area_id,time_id,msoa_name,inla,summer,diff
W02000116,2025,Ceredigion 001,0.029208339990733717,0.031012159443258976,-0.0018038194525252585
W02000117,2025,Ceredigion 002,0.06286816114466971,0.06168278050133461,0.0011853806433351002
W02000118,2025,Ceredigion 003,0.042148690694235734,0.04215234019825517,-3.6495040194386985e-6
W02000120,2025,Ceredigion 005,0.025875106774665063,0.02692014165622629,-0.001045034881561227
W02000122,2025,Ceredigion 007,0.025581458986970968,0.02660020941517473,-0.001018750428203763
W02000123,2025,Ceredigion 008,0.02929603494934724,0.03039301746188552,-0.0010969825125382825
W02000124,2025,Ceredigion 009,0.023529640277181473,0.02378221585850403,-2.525755813225575e-4
W02000125,2025,Ceredigion 010,0.023764764167156203,0.024284034012694754,-5.192698455385517e-4
W02000126,2025,Pembrokeshire 001,0.031738056267073794,0.031737680228079976,3.760389938184394e-7
W02000127,2025,Pembrokeshire 002,0.025940532418807262,0.026243489802897427,-3.0295738409016545e-4
W02000128,2025,Pembrokeshire 003,0.02985373329063084,0.03032422604264694,-4.704927520161016e-4
W02000129,2025,Pembrokeshire 004,0.03165377816748752,0.03202384825910819,-3.700700916206695e-4
W02000130,2025,Pembrokeshire 005,0.040015985675209836,0.03943196497155532,5.840207036545142e-4
W02000131,2025,Pembrokeshire 006,0.03486806929094,0.03506894398687297,-2.008746959329677e-4
W02000132,2025,Pembrokeshire 007,0.030096009570349552,0.03018483782167977,-8.882825133021618e-5
W02000133,2025,Pembrokeshire 008,0.029810671564585205,0.029878885508896058,-6.821394431085273e-5
W02000134,2025,Pembrokeshire 009,0.0336166177466306,0.03408290404276254,-4.6628629613194167e-4
W02000135,2025,Pembrokeshire 010,0.03319975746064393,0.03276428621550754,4.3547124513639013e-4
W02000136,2025,Pembrokeshire 011,0.02386888362892576,0.023866525778754023,2.3578501717365363e-6
W02000137,2025,Pembrokeshire 012,0.03781335546816106,0.03696380651762837,8.495489505326859e-4
W02000138,2025,Pembrokeshire 013,0.038607133551483486,0.039018759410664385,-4.1162585918089883e-4
W02000139,2025,Pembrokeshire 014,0.02707456197186989,0.027883718438627893,-8.091564667580022e-4
W02000140,2025,Pembrokeshire 015,0.03376143331819266,0.03387267887441838,-1.1124555622572113e-4
W02000141,2025,Pembrokeshire 016,0.017898456676108544,0.018424936084596104,-5.264794084875596e-4
W02000142,2025,Carmarthenshire 001,0.030495874479198055,0.031114292457488105,-6.184179782900492e-4
W02000143,2025,Carmarthenshire 002,0.027671372068876564,0.02750713340820712,1.6423866066944334e-4
W02000144,2025,Carmarthenshire 003,0.0291897489582312,0.028890216414639253,2.995325435919474e-4
W02000145,2025,Carmarthenshire 004,0.027778272848120546,0.027871058438574025,-9.278559045347926e-5
W02000146,2025,Carmarthenshire 005,0.031153693378641233,0.03145672376821328,-3.0303038957204403e-4
W02000147,2025,Carmarthenshire 006,0.04099587753762717,0.04107982626666506,-8.394872903788597e-5
W02000148,2025,Carmarthenshire 007,0.03665709426770596,0.037880906968691994,-0.0012238127009860308
W02000149,2025,Carmarthenshire 008,0.023529911165592464,0.02306364103585785,4.662701297346132e-4
W02000151,2025,Carmarthenshire 010,0.03350521958248775,0.03323365159850743,2.7156798398032117e-4
W02000152,2025,Carmarthenshire 011,0.030638996631380234,0.030331282489923214,3.077141414570203e-4
W02000153,2025,Carmarthenshire 012,0.030408011025558564,0.03103530969915263,-6.272986735940643e-4
W02000154,2025,Carmarthenshire 013,0.032271611243521965,0.03241679749864166,-1.4518625511969474e-4
W02000156,2025,Carmarthenshire 015,0.037317484590827704,0.037606367537887896,-2.888829470601914e-4
W02000157,2025,Carmarthenshire 016,0.036539493897734594,0.03681159750935974,-2.7210361162514907e-4
W02000158,2025,Carmarthenshire 017,0.03996400914439634,0.03918036231195169,7.836468324446469e-4
W02000159,2025,Carmarthenshire 018,0.03223482170084214,0.03179028896184219,4.44532738999949e-4
W02000160,2025,Carmarthenshire 019,0.032225660137993675,0.03271297201335607,-4.8731187536239784e-4
W02000161,2025,Carmarthenshire 020,0.03583714288970975,0.03628305124767788,-4.4590835796812917e-4
W02000162,2025,Carmarthenshire 021,0.026782499232545505,0.02706344026018369,-2.809410276381867e-4
W02000163,2025,Carmarthenshire 022,0.03949459779146742,0.039878336152850205,-3.8373836138278633e-4
W02000164,2025,Carmarthenshire 023,0.034207412672973496,0.034121880003434524,8.553266953897215e-5
W02000165,2025,Carmarthenshire 024,0.040470651266260524,0.04044873232613101,2.1918940129511677e-5
W02000166,2025,Carmarthenshire 025,0.04350363354667788,0.043926052967985664,-4.224194213077806e-4
W02000167,2025,Carmarthenshire 026,0.039228476352965634,0.038360111759051296,8.683645939143378e-4
W02000168,2025,Swansea 001,0.03738931124828264,0.03777644355382932,-3.8713230554668354e-4
W02000169,2025,Swansea 002,0.035312532885052914,0.03491072543770291,4.0180744735000135e-4
W02000170,2025,Swansea 003,0.03592968902639361,0.035976198061711706,-4.6509035318095804e-5
W02000171,2025,Swansea 004,0.04414485640514303,0.0440604697859247,8.438661921833512e-5
W02000172,2025,Swansea 005,0.03859851720379593,0.039481019902938945,-8.825026991430146e-4
W02000173,2025,Swansea 006,0.04815013037840292,0.04758134764804419,5.687827303587287e-4
W02000174,2025,Swansea 007,0.03824690496786831,0.03774654684007109,5.003581277972236e-4
W02000175,2025,Swansea 008,0.0384509237860674,0.0384949345003397,-4.4010714272305074e-5
W02000176,2025,Swansea 009,0.0332865579353441,0.03350575628512557,-2.1919834978146452e-4
W02000177,2025,Swansea 010,0.04307421110269544,0.04204288736522614,0.0010313237374692946
W02000178,2025,Swansea 011,0.04563990603384826,0.045682050067685054,-4.214403383679538e-5
W02000179,2025,Swansea 012,0.035000801747018036,0.03465889615025559,3.4190559676244847e-4
W02000180,2025,Swansea 013,0.04271270007778769,0.042860525007286404,-1.478249294987119e-4
W02000181,2025,Swansea 014,0.03798033651435533,0.03789477047527295,8.556603908238536e-5
W02000182,2025,Swansea 015,0.045219804498934646,0.045316125581320456,-9.632108238580989e-5
W02000183,2025,Swansea 016,0.04694327725677133,0.04641748397479446,5.25793281976869e-4
W02000184,2025,Swansea 017,0.03495815267329514,0.03485190003358135,1.0625263971379001e-4
W02000185,2025,Swansea 018,0.029715043468508204,0.0293577808823371,3.5726258617110526e-4
W02000186,2025,Swansea 019,0.04439071585898187,0.045064013221828146,-6.732973628462771e-4
W02000188,2025,Swansea 021,0.04297024433394833,0.04178556308640258,0.0011846812475457547
W02000189,2025,Swansea 022,0.031784505051457364,0.0320358545657747,-2.5134951431733665e-4
W02000191,2025,Swansea 024,0.06013239029722633,0.05997481996653314,1.5757033069319082e-4
W02000192,2025,Swansea 025,0.04498157762741439,0.043973091508724325,0.0010084861186900676
W02000193,2025,Swansea 026,0.0745489944868946,0.0755388960555621,-9.899015686675033e-4
W02000194,2025,Swansea 027,0.042810990061850455,0.043479869392809685,-6.688793309592295e-4
W02000195,2025,Swansea 028,0.019432901295228205,0.020818093938545185,-0.00138519264331698
W02000196,2025,Swansea 029,0.02678198307111708,0.02777525953151972,-9.93276460402641e-4
W02000197,2025,Swansea 030,0.020869361252556097,0.020385563914341355,4.83797338214742e-4
W02000198,2025,Swansea 031,0.02329293845651125,0.023555516422471653,-2.625779659604019e-4
W02000200,2025,Neath Port Talbot 002,0.03339697741024156,0.033341294886623185,5.5682523618372226e-5
W02000201,2025,Neath Port Talbot 003,0.03023265164220398,0.030305664096922813,-7.30124547188328e-5
W02000202,2025,Neath Port Talbot 004,0.036684071097816795,0.03628779708527213,3.9627401254466177e-4
W02000204,2025,Neath Port Talbot 006,0.03295644043146194,0.03268118749515686,2.7525293630507874e-4
W02000205,2025,Neath Port Talbot 007,0.029561741927768708,0.029342699817286527,2.1904211048218158e-4
W02000206,2025,Neath Port Talbot 008,0.029056523131315164,0.028708036588001116,3.4848654331404855e-4
W02000207,2025,Neath Port Talbot 009,0.033269148064978445,0.03326189027574317,7.257789235277923e-6
W02000208,2025,Neath Port Talbot 010,0.05469220662548887,0.05507117389776841,-3.789672722795401e-4
W02000210,2025,Neath Port Talbot 012,0.04252390454528859,0.04193087902696473,5.9302551832386e-4
W02000211,2025,Neath Port Talbot 013,0.03584972402161453,0.03542723564927709,4.224883723374373e-4
W02000212,2025,Neath Port Talbot 014,0.03768887389489362,0.03695281957896422,7.360543159294006e-4
W02000213,2025,Neath Port Talbot 015,0.036379169178961585,0.035643866574437875,7.35302604523709e-4
W02000214,2025,Neath Port Talbot 016,0.037876118666044276,0.03790027734776338,-2.4158681719101127e-5
W02000215,2025,Neath Port Talbot 017,0.03949322720111571,0.039832774446300644,-3.3954724518493046e-4
W02000216,2025,Neath Port Talbot 018,0.03770469402367429,0.0362752151903299,0.0014294788333443914
W02000217,2025,Neath Port Talbot 019,0.038576487597239716,0.03781577408322826,7.607135140114546e-4
W02000218,2025,Bridgend 001,0.03700559700135132,0.03676031258196502,2.4528441938630186e-4
W02000219,2025,Bridgend 002,0.0356386794266088,0.035526596962647525,1.1208246396127858e-4
W02000220,2025,Bridgend 003,0.038259656174588354,0.03702300307295737,0.0012366531016309856
W02000221,2025,Bridgend 004,0.04083667575797243,0.04029766446458852,5.390112933839133e-4
W02000222,2025,Bridgend 005,0.0328852833091262,0.03323223652740214,-3.46953218275943e-4
W02000223,2025,Bridgend 006,0.039053254997219164,0.038842019678263597,2.112353189555674e-4
W02000224,2025,Bridgend 007,0.042449405520302595,0.04323994387065782,-7.905383503552244e-4
W02000225,2025,Bridgend 008,0.03861207763150863,0.037655275085402555,9.568025461060767e-4
W02000226,2025,Bridgend 009,0.03840334537669023,0.03827452167022009,1.288237064701464e-4
W02000227,2025,Bridgend 010,0.03984225721373722,0.03853894714889151,0.001303310064845714
W02000228,2025,Bridgend 011,0.059177225349649094,0.05888832568666896,2.888996629801313e-4
W02000229,2025,Bridgend 012,0.041015041754380206,0.04105611771871562,-4.107596433541166e-5
W02000230,2025,Bridgend 013,0.0356572755527059,0.03574649743483123,-8.922188212533155e-5
W02000231,2025,Bridgend 014,0.039904198980990284,0.03943835911404313,4.6583986694715557e-4
W02000232,2025,Bridgend 015,0.04304817387415364,0.043245658257585244,-1.9748438343160368e-4
W02000233,2025,Bridgend 016,0.04805765421581568,0.048822689857735246,-7.650356419195634e-4
W02000234,2025,Bridgend 017,0.05091936528854771,0.05103528179048054,-1.1591650193282926e-4
W02000235,2025,Bridgend 018,0.021898597879309117,0.02202975167362423,-1.3115379431511212e-4
W02000236,2025,Bridgend 019,0.027217999033911828,0.02775542280952334,-5.374237756115112e-4
W02000237,2025,Vale of Glamorgan 001,0.034541750422772945,0.034848958838082464,-3.072084153095192e-4
W02000238,2025,Vale of Glamorgan 002,0.024601454432093054,0.02419097661941625,4.104778126768037e-4
W02000239,2025,Vale of Glamorgan 003,0.03788425268233502,0.036714173368266094,0.001170079314068928
W02000240,2025,Vale of Glamorgan 004,0.04293493497632491,0.043698023648103594,-7.630886717786833e-4
W02000241,2025,Vale of Glamorgan 005,0.038642686099674625,0.04011836106347085,-0.0014756749637962266
W02000242,2025,Vale of Glamorgan 006,0.0311382582195599,0.030589302426145625,5.489557934142755e-4
W02000243,2025,Vale of Glamorgan 007,0.047449404725100966,0.04736890627876256,8.049844633840897e-5
W02000244,2025,Vale of Glamorgan 008,0.033013098646724096,0.03377425070035239,-7.611520536282973e-4
W02000245,2025,Vale of Glamorgan 009,0.04859322410824989,0.048888721234676025,-2.954971264261322e-4
W02000246,2025,Vale of Glamorgan 010,0.03244777675043259,0.031230550921260685,0.0012172258291719036
W02000247,2025,Vale of Glamorgan 011,0.03445494281174759,0.034458793513519693,-3.8507017721053916e-6
W02000248,2025,Vale of Glamorgan 012,0.05599352451467966,0.05732125727893312,-0.0013277327642534573
W02000249,2025,Vale of Glamorgan 013,0.04619842413876316,0.045962550973855563,2.3587316490759902e-4
W02000250,2025,Vale of Glamorgan 014,0.044041710082426036,0.043971687782117276,7.002230030875994e-5
W02000251,2025,Vale of Glamorgan 015,0.04396233814119996,0.043794445000065164,1.6789314113479364e-4
W02000252,2025,Rhondda Cynon Taf 001,0.03199188990954962,0.031032730154132705,9.591597554169141e-4
W02000253,2025,Rhondda Cynon Taf 002,0.036304555820808646,0.0358557537922553,4.4880202855334533e-4
W02000254,2025,Rhondda Cynon Taf 003,0.03612626512503678,0.035219156534224465,9.071085908123125e-4
W02000255,2025,Rhondda Cynon Taf 004,0.03472774037926941,0.03531331905055152,-5.855786712821096e-4
W02000256,2025,Rhondda Cynon Taf 005,0.03746843163251568,0.03619900096851998,0.0012694306639957006
W02000257,2025,Rhondda Cynon Taf 006,0.03486532579615921,0.03418395214402202,6.813736521371905e-4
W02000258,2025,Rhondda Cynon Taf 007,0.029900548749097106,0.029100207303457557,8.003414456395491e-4
W02000259,2025,Rhondda Cynon Taf 008,0.03835099293152922,0.03812063977338025,2.3035315814897567e-4
W02000260,2025,Rhondda Cynon Taf 009,0.02985338668980137,0.028502414129871468,0.0013509725599299034
W02000261,2025,Rhondda Cynon Taf 010,0.03481464184729092,0.03388075411645539,9.338877308355253e-4
W02000262,2025,Rhondda Cynon Taf 011,0.03731963441025745,0.036618186596569346,7.014478136881039e-4
W02000263,2025,Rhondda Cynon Taf 012,0.04063477893950676,0.040766427925322035,-1.3164898581527473e-4
W02000264,2025,Rhondda Cynon Taf 013,0.03693587926274454,0.03661306968653525,3.228095762092889e-4
W02000265,2025,Rhondda Cynon Taf 014,0.03698318709147344,0.035990909176656094,9.922779148173466e-4
W02000266,2025,Rhondda Cynon Taf 015,0.04014090656976465,0.03887522785511253,0.0012656787146521215
W02000267,2025,Rhondda Cynon Taf 016,0.03937645365176852,0.038524098069622634,8.523555821458861e-4
W02000268,2025,Rhondda Cynon Taf 017,0.0358186101893463,0.03518696685499494,6.316433343513603e-4
W02000269,2025,Rhondda Cynon Taf 018,0.03816707763791222,0.03775650290701632,4.1057473089589624e-4
W02000270,2025,Rhondda Cynon Taf 019,0.03980023148029991,0.039962273205546614,-1.6204172524670463e-4
W02000271,2025,Rhondda Cynon Taf 020,0.03647794608757425,0.03632033511004815,1.5761097752609726e-4
W02000272,2025,Rhondda Cynon Taf 021,0.03882840637326377,0.038074305887969416,7.541004852943539e-4
W02000273,2025,Rhondda Cynon Taf 022,0.05581585700055369,0.05384140949135371,0.001974447509199985
W02000274,2025,Rhondda Cynon Taf 023,0.04365427324617801,0.043338719483510924,3.155537626670854e-4
W02000275,2025,Rhondda Cynon Taf 024,0.03795407851531101,0.03820707977923696,-2.530012639259463e-4
W02000276,2025,Rhondda Cynon Taf 025,0.037353223954404366,0.03573224358178461,0.0016209803726197555
W02000277,2025,Rhondda Cynon Taf 026,0.035690045296497504,0.03572610878931188,-3.6063492814375486e-5
W02000278,2025,Rhondda Cynon Taf 027,0.04665221099764521,0.0468630567147415,-2.1084571709629324e-4
W02000279,2025,Rhondda Cynon Taf 028,0.046169440116550726,0.04558656654351706,5.828735730336668e-4
W02000280,2025,Rhondda Cynon Taf 029,0.04865056650279269,0.04845711095958176,1.9345554321092973e-4
W02000281,2025,Rhondda Cynon Taf 030,0.03583264285507549,0.035540665419613184,2.919774354623039e-4
W02000282,2025,Rhondda Cynon Taf 031,0.04350899302627279,0.042284012721699064,0.0012249803045737279
W02000284,2025,Merthyr Tydfil 002,0.0399350984319286,0.03932639829483263,6.087001370959702e-4
W02000285,2025,Merthyr Tydfil 003,0.036955928313655094,0.036236628118468124,7.193001951869699e-4
W02000286,2025,Merthyr Tydfil 004,0.03503725496935892,0.03435710948934155,6.801454800173731e-4
W02000287,2025,Merthyr Tydfil 005,0.04086051825724997,0.041290473719631675,-4.2995546238170507e-4
W02000288,2025,Merthyr Tydfil 006,0.03449839476504681,0.0339279746182348,5.70420146812009e-4
W02000289,2025,Merthyr Tydfil 007,0.041206249093273556,0.040814441850366937,3.918072429066194e-4
W02000290,2025,Caerphilly 001,0.03223451859379829,0.03275421456509505,-5.196959712967589e-4
W02000291,2025,Caerphilly 002,0.03441704224807874,0.03424735701456086,1.696852335178814e-4
W02000292,2025,Caerphilly 003,0.03818720737068412,0.038163540821545903,2.3666549138219584e-5
W02000293,2025,Caerphilly 004,0.037505462512187414,0.03743057713419763,7.488537798978206e-5
W02000294,2025,Caerphilly 005,0.03417908277484713,0.033839305057882484,3.397777169646468e-4
W02000295,2025,Caerphilly 006,0.04109800751288002,0.04104141481340995,5.659269947007328e-5
W02000296,2025,Caerphilly 007,0.038968373128554785,0.039737825564484214,-7.694524359294283e-4
W02000297,2025,Caerphilly 008,0.03797381456285155,0.03806659282565833,-9.277826280677803e-5
W02000298,2025,Caerphilly 009,0.04234706747999665,0.04232342382245058,2.364365754606995e-5
W02000299,2025,Caerphilly 010,0.0350794270456368,0.03596627357613884,-8.868465305020348e-4
W02000300,2025,Caerphilly 011,0.03760589896114462,0.03797727437487615,-3.713754137315284e-4
W02000301,2025,Caerphilly 012,0.04504715907061162,0.04492412760442272,1.2303146618889566e-4
W02000302,2025,Caerphilly 013,0.037736115742325695,0.0371791288790169,5.569868633087949e-4
W02000303,2025,Caerphilly 014,0.041024157269761115,0.04123496315570441,-2.1080588594329236e-4
W02000304,2025,Caerphilly 015,0.03790318397036852,0.03838792825295036,-4.8474428258183516e-4
W02000305,2025,Caerphilly 016,0.03991127056851213,0.04071638850761625,-8.051179391041149e-4
W02000306,2025,Caerphilly 017,0.03354023508222909,0.03405110522991902,-5.108701476899263e-4
W02000307,2025,Caerphilly 018,0.04157199823299618,0.04073480561355083,8.371926194453497e-4
W02000308,2025,Caerphilly 019,0.040146794977759616,0.0406842292560276,-5.374342782679814e-4
W02000309,2025,Caerphilly 020,0.03393535820513159,0.03539478956063505,-0.0014594313555034572
W02000310,2025,Caerphilly 021,0.03699275902125736,0.036118618717356867,8.741403039004905e-4
W02000311,2025,Caerphilly 022,0.0406661877545094,0.04186033351506116,-0.001194145760551761
W02000312,2025,Caerphilly 023,0.04094247211963729,0.04104057854993849,-9.810643030120497e-5
