area_id,time_id,bhf_estimate,bhf_variance,bhf_lower,bhf_upper,bhf_ci_width
W02000036,2021,0.017848036998060438,9.592479835514848e-5,-2.784904755057522e-4,0.03733682663284732,0.03761531710835307
W02000037,2021,0.01977114859077788,9.370379453870101e-5,-2.2837787450654773e-4,0.03783508148563981,0.03806345936014636
W02000038,2021,0.015467699187604933,1.1543100314070047e-4,-0.005450712479218543,0.03677926575270433,0.04222997823192287
W02000039,2021,0.01701944100094022,1.4770905314199449e-4,-0.009937742379830843,0.03786251355756784,0.047800255937398686
W02000040,2021,0.019467823640323154,6.73566549256474e-5,0.0041302171135674925,0.03709722113726005,0.032967004023692556
W02000041,2021,0.020259194375887888,7.795804137902468e-5,0.0034412371668677616,0.037810630569480426,0.034369393402612664
W02000042,2021,0.02262120698434517,1.4415687240189017e-4,-0.0015965486234964118,0.04529639506358593,0.04689294368708234
W02000043,2021,0.02821535374187708,1.296472009614203e-4,0.007224021198876794,0.05107936897705237,0.043855347778175575
W02000044,2021,0.025341166876598188,1.2062743398024177e-4,0.003602153604498345,0.045858190514008426,0.04225603690951008
W02000045,2021,0.02510717853232862,1.1730397627852513e-4,0.002655246231982193,0.04493438463780188,0.04227913840581969
W02000047,2021,0.025479698628087053,1.3123328709225407e-4,0.00245030876098854,0.04650450437814534,0.044054195617156795
W02000049,2021,0.02647195455506466,8.663426255713325e-5,0.008779844561436052,0.0444910899605158,0.03571124539907975
W02000050,2021,0.019597895608878393,8.607618408084466e-5,-7.618321250406841e-4,0.03562508435557152,0.0363869164806122
W02000051,2021,0.0213369313623185,8.366796420399049e-5,0.004433977770207768,0.03933541540759124,0.03490143763738347
W02000052,2021,0.027578034669858517,1.0485034702449497e-4,0.009430057045867827,0.04647166190407903,0.0370416048582112
W02000053,2021,0.023745440824243035,8.23843919235957e-5,0.003686577744961593,0.04106553968533701,0.03737896194037541
W02000054,2021,0.02427717229332315,6.32509736375626e-5,0.009412849320669242,0.04220528290984571,0.03279243358917647
W02000055,2021,0.030868477816020784,1.1334686972808921e-4,0.013295878031756735,0.05437867645545988,0.041082798423703146
W02000056,2021,0.024246421029230424,8.460517795141874e-5,0.005726679439551076,0.04362020431948034,0.037893524879929266
W02000057,2021,0.022044900252056136,6.858961883652116e-5,0.003673726515920125,0.037424197252642746,0.03375047073672262
W02000058,2021,0.026711480111452093,1.0981479052391861e-4,0.007362355835828568,0.04823807812134093,0.04087572228551236
W02000059,2021,0.02584954767838476,8.736447781166895e-5,0.008945704905387682,0.04500478435173758,0.0360590794463499
W02000060,2021,0.02505839690732575,9.559064753059418e-5,0.006555769731636627,0.04405876082986657,0.03750299109822994
W02000061,2021,0.03155080222510042,1.2165966914908668e-4,0.011035504827657734,0.05326386449865765,0.042228359670999915
W02000062,2021,0.023595917787543125,8.651676221734349e-5,0.006705406545796578,0.04276671767724401,0.03606131113144743
W02000063,2021,0.018799970474896163,7.585262140445215e-5,0.0020347476021224135,0.03452876809893139,0.03249402049680898
W02000064,2021,0.027407802827963006,1.4526852172884482e-4,0.004617824422095703,0.051966602683772976,0.04734877826167727
W02000065,2021,0.026332084294361464,1.1398240971533426e-4,0.004702736696364405,0.04698870198277472,0.042285965286410314
W02000066,2021,0.02779656499579526,1.1084036871085928e-4,0.007557290211619997,0.04977498754529099,0.04221769733367099
W02000067,2021,0.02091415695368923,1.1540565040893706e-4,-2.39889624689165e-4,0.04092220163094264,0.0411620912556318
W02000068,2021,0.030469022416889684,1.1017788820731912e-4,0.008509787343434487,0.05106932746419249,0.042559540120758
W02000069,2021,0.020797901061863806,8.065122317475366e-5,0.005155389259692384,0.04184551274653707,0.03669012348684469
W02000070,2021,0.02368020666321799,8.24997224621995e-5,0.005755280864328727,0.04209249741762809,0.03633721655329936
W02000071,2021,0.022569942547795215,9.932900441624391e-5,0.004017739560504401,0.04334998690500108,0.03933224734449668
W02000072,2021,0.02851877729505525,1.0587500825414312e-4,0.008958974919775797,0.04865250530465083,0.03969353038487503
W02000073,2021,0.023153112617518158,1.0128920846149532e-4,0.0014461332001557603,0.04322227889432418,0.04177614569416842
W02000074,2021,0.02662629217307858,7.63044922022584e-5,0.010004025764217196,0.04282445231968815,0.032820426555470954
W02000075,2021,0.02367220602582341,8.38431276810483e-5,0.005800705493134229,0.04068170353487276,0.034880998041738526
W02000076,2021,0.02270415950780882,7.912983475801283e-5,0.006001386776054609,0.0397629582537318,0.033761571477677194
W02000077,2021,0.022532364124840738,7.118517259725453e-5,0.007654657981696925,0.039166871283618065,0.03151221330192114
W02000080,2021,0.025006325780194877,1.184492028035571e-4,0.004246435195119929,0.04551512055748537,0.04126868536236544
W02000081,2021,0.026706064397071405,1.0551596692880431e-4,0.008271995986702531,0.04749172359889796,0.03921972761219543
W02000082,2021,0.02724948979220033,1.3234726148663527e-4,0.004031260497638508,0.0493457276314368,0.04531446713379829
W02000083,2021,0.026361001118109902,9.098971275502009e-5,0.008669598786405774,0.045529201735428744,0.03685960294902297
W02000085,2021,0.023135682614708646,1.2735276408137102e-4,5.16050999651831e-4,0.045667229560411346,0.045151178560759515
W02000087,2021,0.04279208168265626,1.490277056191484e-4,0.021406899457531384,0.06886586765242061,0.047458968194889234
W02000088,2021,0.029179565949314777,1.0664606286360645e-4,0.008568215279438393,0.04735639680263891,0.038788181523200516
W02000089,2021,0.035207437825241834,2.4468785463277763e-4,0.005436158641102492,0.0682729315919224,0.06283677295081991
W02000090,2021,0.024544045649280595,7.079142209369198e-5,0.008956257238751132,0.03995353791773623,0.0309972806789851
W02000091,2021,0.025350539312968705,9.033199013779906e-5,0.008714203930480011,0.043352060087195124,0.034637856156715115
W02000092,2021,0.02592420946948587,1.0398209173480727e-4,0.005491068201030705,0.04563850323103191,0.040147435030001205
W02000093,2021,0.026433595921899044,7.497133221600591e-5,0.009940744581583377,0.044785280688791354,0.034844536107207974
W02000094,2021,0.028258562496842395,7.884457200351963e-5,0.010644612522495631,0.04505951794236258,0.03441490541986694
W02000095,2021,0.021684626826939793,1.1729070176654105e-4,0.003092796558823564,0.043946463232994434,0.04085366667417087
W02000096,2021,0.027078382247420353,7.467594128701166e-5,0.011523179799670106,0.0439955160594693,0.0324723362597992
W02000097,2021,0.02566515577794735,6.412044488154733e-5,0.010501435793310972,0.04163452056069302,0.03113308476738205
W02000098,2021,0.021284658479340104,8.72065083546439e-5,0.0021815953722883613,0.037453263417890695,0.035271668045602333
W02000099,2021,0.024634900437753193,1.082281780829338e-4,0.00648445039452014,0.04593598222808032,0.03945153183356018
W02000100,2021,0.029672977236599004,6.284352831957954e-5,0.014108298306520826,0.04518576352269597,0.03107746521617514
W02000101,2021,0.023662527862883656,8.091954504106384e-5,0.005263460599426801,0.039907267134793936,0.03464380653536714
W02000102,2021,0.027211667364209238,6.848973496092766e-5,0.012566434793861403,0.04189001696388125,0.029323582170019846
W02000103,2021,0.028383134457792707,7.246059041643503e-5,0.013810197129857375,0.04582305469975749,0.03201285756990012
W02000104,2021,0.03440685894036255,1.0574498125681965e-4,0.016837315711449162,0.05529597597312687,0.038458660261677706
W02000105,2021,0.0364818033370701,1.1107874767719638e-4,0.017940467350257554,0.05778687753849686,0.039846410188239305
W02000106,2021,0.027512033162832284,7.000567150922639e-5,0.010732564014610195,0.042864593706660986,0.03213202969205079
W02000107,2021,0.030357908138638798,7.368965672597339e-5,0.015087075481766804,0.049101337373895264,0.03401426189212846
W02000108,2021,0.029015274588816496,9.589465217415275e-5,0.011544329262404628,0.047764875517576216,0.036220546255171585
W02000109,2021,0.03987414322151971,1.2164347326041205e-4,0.018669171655639846,0.061640584667096036,0.04297141301145619
W02000110,2021,0.026264525938523752,6.296047169789646e-5,0.011130063276097514,0.04115137550516493,0.030021312229067412
W02000111,2021,0.021358471334783257,6.086105342819204e-5,0.006703558241280888,0.037952091674120184,0.031248533432839294
W02000113,2021,0.031127808088953848,1.7083452043437702e-4,0.008016428037156426,0.06024233919338127,0.05222591115622484
W02000114,2021,0.018617819441083688,6.139075618464912e-5,0.0018117915038301648,0.03340209059839215,0.031590299094561985
W02000116,2021,0.027185602977112193,8.477420613743686e-5,0.007718931960178508,0.04416397996130145,0.03644504800112294
W02000117,2021,0.04827179267555394,9.844960733269998e-5,0.029132798708568025,0.06974509327306766,0.040612294564499635
W02000118,2021,0.04111959922490975,1.3096632419741012e-4,0.0186591821433765,0.06454339118719969,0.04588420904382319
W02000120,2021,0.026975111115370362,9.204174074420261e-5,0.008493221653323713,0.04643369999757718,0.03794047834425347
W02000122,2021,0.027668134866900635,9.089803388083223e-5,0.009326829555965605,0.0475587313199034,0.0382319017639378
W02000123,2021,0.03104637694952115,6.944286186281913e-5,0.01519689609465055,0.04806552403682255,0.032868627942172005
W02000124,2021,0.023759695892281822,8.963028048754407e-5,0.005667701831554621,0.04189222814033801,0.03622452630878339
W02000125,2021,0.02519953331051429,7.526314146356614e-5,0.010189569668757843,0.04243911013300648,0.03224954046424864
W02000126,2021,0.02655268617620102,9.236887921073183e-5,0.008863626711277332,0.04522273379184104,0.03635910708056371
W02000127,2021,0.025185342036116422,1.2277912402549896e-4,0.001586956047805863,0.0459642982725223,0.04437734222471643
W02000128,2021,0.02595379843977294,1.2736095629737782e-4,0.005186662444577434,0.04927495926009131,0.04408829681551388
W02000129,2021,0.028704809494761795,9.326937888413958e-5,0.01341765806164644,0.04831708389247265,0.03489942583082621
W02000130,2021,0.040604552898683186,1.409337572548138e-4,0.016995677845690636,0.06291908546341492,0.04592340761772428
W02000131,2021,0.03253553809067875,1.2029191597303691e-4,0.014026132516741582,0.054840546719588316,0.04081441420284673
W02000132,2021,0.02398799221388967,9.909067233736756e-5,0.0030098052723230503,0.0435068123972709,0.04049700712494785
W02000133,2021,0.03214759952796863,1.1081602920780599e-4,0.012320101360247802,0.05241677268728921,0.04009667132704141
W02000134,2021,0.031369080117240586,1.3759519265779533e-4,0.010973357074579184,0.05652487553845212,0.04555151846387293
W02000135,2021,0.03495391842147872,1.7154325285560166e-4,0.009139212197138091,0.060660966417688575,0.051521754220550484
W02000136,2021,0.022041623177520016,9.764471613041766e-5,9.011586549494389e-4,0.041347669475746515,0.040446510820797074
W02000137,2021,0.03810339595985641,1.5660157594581426e-4,0.015725667590135245,0.06302298933328868,0.04729732174315343
W02000138,2021,0.022121086861146045,1.890324025539187e-4,-0.005793297785800931,0.0461421534236178,0.051935451209418726
W02000139,2021,0.01809449811713285,1.1478534959772901e-4,-0.005048764866372731,0.038202249898294544,0.04325101476466728
W02000140,2021,0.01941784927768287,1.8320620326183024e-4,-0.008950614594403418,0.042297284910475866,0.051247899504879284
W02000141,2021,0.019270888878401327,1.432953799528932e-4,-0.004547439639540381,0.03872522658801869,0.04327266622755907
W02000142,2021,0.02685373904160413,6.85166961575369e-5,0.013062068532224917,0.04344857894278282,0.030386510410557902
W02000143,2021,0.023966709676185454,8.344430905156863e-5,0.003522949316202767,0.039989398648179846,0.036466449331977076
W02000144,2021,0.023275398741716358,8.264712958417776e-5,0.007591540604448508,0.04013670694806505,0.032545166343616545
W02000145,2021,0.020066999422583064,6.828046753466115e-5,0.0043480810455967965,0.033815269367306416,0.02946718832170962
W02000146,2021,0.021661772153355015,7.933466462094366e-5,0.004745859248001782,0.03871150482102208,0.033965645573020294
W02000147,2021,0.02881696302202125,7.708457337992225e-5,0.010802592128746836,0.045684978030251504,0.034882385901504664
W02000148,2021,0.031628154813236976,1.3511836574211055e-4,0.008323998091196194,0.05552571458851317,0.04720171649731698
W02000149,2021,0.027241016704592412,9.845441974170152e-5,0.008121962053679432,0.04665872834232434,0.03853676628864491
W02000151,2021,0.022686661565328992,6.585214764749742e-5,0.006761278117009197,0.03756356751520454,0.03080228939819534
W02000152,2021,0.022946594682164343,7.356970179262202e-5,0.005973276455755562,0.03803504946634417,0.03206177301058861
W02000153,2021,0.021676323932899765,8.119629085668744e-5,0.004198384692308682,0.04078011965328653,0.03658173496097785
W02000154,2021,0.02510755709415087,1.0307252107218669e-4,0.0036239221629789193,0.04523176389218686,0.041607841729207944
W02000156,2021,0.02234536328824367,8.405426766517218e-5,0.003956129417058226,0.04000810726285887,0.036051977845800644
W02000157,2021,0.022778076770100922,8.721710548146845e-5,0.003454883475422393,0.04137562771073891,0.037920744235316516
W02000158,2021,0.024120520630749646,8.020999145513223e-5,0.006267909899611684,0.04309008985426527,0.03682217995465358
W02000159,2021,0.0294538497228207,1.198626872358186e-4,0.005466011790653385,0.05036090228992971,0.04489489049927633
W02000160,2021,0.021284419150578587,9.854263461732769e-5,0.0026421394329435967,0.04085910794885943,0.03821696851591583
W02000161,2021,0.024221208290570652,1.1700863130781065e-4,0.002893514114033757,0.04596253288228261,0.043069018768248854
W02000162,2021,0.02242773863518967,1.4704901522793603e-4,-1.737033945700851e-4,0.04766332535238713,0.047837028746957215
W02000163,2021,0.026292947380010447,1.0448027077458133e-4,0.0065627192551666715,0.04553207503447678,0.03896935577931011
W02000164,2021,0.023258385795178742,9.151444247859752e-5,0.004447416687613439,0.04161448738593746,0.03716707069832402
W02000165,2021,0.028705607338856607,1.106783600601494e-4,0.007949140496097292,0.04878916090422729,0.04084002040812999
W02000166,2021,0.02726839113576956,1.391117307126278e-4,0.004951894229251624,0.048944660788038274,0.04399276655878665
W02000167,2021,0.03050261486103081,1.2692988977692384e-4,0.008146211139361037,0.05409177559835472,0.045945564458993685
W02000168,2021,0.025984551942894608,1.0104493250401056e-4,0.006722829114595505,0.04560692026971734,0.038884091155121835
W02000169,2021,0.025250887848614942,7.600507283429039e-5,0.009309839245045463,0.043806039341771054,0.03449620009672559
W02000170,2021,0.021135650241021212,8.84740999620427e-5,0.0018763364669596586,0.03996881603337615,0.038092479566416496
W02000171,2021,0.019701495518243635,7.427599009921051e-5,9.152946934562142e-4,0.035652278413625324,0.03473698372016911
W02000172,2021,0.018275807147676536,1.3627576390285272e-4,-0.006488398477348608,0.0379421478124726,0.04443054628982121
W02000173,2021,0.022880898526687114,9.720754720813924e-5,0.004779140270474385,0.041635926426904654,0.03685678615643027
W02000174,2021,0.017002831536808625,1.0614883489293032e-4,-0.004425398137653712,0.03555278117844411,0.039978179316097824
W02000175,2021,0.02008349470691425,1.361572091821515e-4,-0.004584717878094842,0.044628188322828194,0.049212906200923036
W02000176,2021,0.018239391006178697,8.14853953900756e-5,4.4896402234501944e-5,0.03466533724889351,0.034620440846659
W02000177,2021,0.019113983930193406,1.3421117566413354e-4,-0.0037633277598913156,0.042126443120022505,0.04588977087991382
W02000178,2021,0.024509101404499183,1.2740644756693278e-4,0.0019120474919261318,0.045844548828324214,0.04393250133639808
W02000179,2021,0.017025819341570273,8.131714693319958e-5,-2.0652927148123463e-4,0.03457180122809101,0.03477833049957225
W02000180,2021,0.02146084334326103,9.779599940263387e-5,0.0011954539710371725,0.038708666353044166,0.03751321238200699
W02000181,2021,0.019968832957514827,1.3122671323723942e-4,-0.0015118202838357128,0.04258451731994538,0.044096337603781094
W02000182,2021,0.02197351790179497,1.2765926099859613e-4,2.2164898893196943e-4,0.04332059017304633,0.043098941184114364
W02000183,2021,0.025663913575426838,9.52860963027931e-5,0.004384924699741534,0.0441567506564398,0.039771825956698266
W02000184,2021,0.022038170733406085,8.65782085264467e-5,0.0033039719308179463,0.04130378699836159,0.037999815067543644
W02000185,2021,0.018410576222067432,1.2477883598805821e-4,-0.005474396161962668,0.04110276883391693,0.046577164995879605
W02000186,2021,0.02668205252726654,1.0241572202667986e-4,0.005326520462948878,0.045394082658179694,0.04006756219523082
W02000188,2021,0.02645290579912349,1.3732902564750067e-4,0.0027023488603990812,0.04924919188309809,0.046546843022699014
W02000189,2021,0.022862467118708214,9.180358684587199e-5,0.0011067444773320207,0.04072748027959519,0.03962073580226317
W02000191,2021,0.031065105066104,1.211835224772218e-4,0.010121831343324915,0.05226396553045639,0.042142134187131475
W02000192,2021,0.031607288511357745,1.1620256369795494e-4,0.010082157597577954,0.05348299540733202,0.04340083780975407
W02000193,2021,0.03225480232775548,1.4883428749327312e-4,0.006772946297074872,0.05514278777514493,0.04836984147807006
W02000194,2021,0.02173240042134376,1.1313746602351214e-4,-5.683559621884355e-4,0.041673758478796855,0.04224211444098529
W02000195,2021,0.01727981415615784,1.1733277419978079e-4,-0.004034260097776681,0.038885943989558296,0.042920204087334976
W02000196,2021,0.02621130070697795,2.0108135729040436e-4,-7.812466023182574e-4,0.051526244262254044,0.0523074908645723
W02000197,2021,0.014976304166746585,1.2908595771984167e-4,-0.007042054752623317,0.037006649637433275,0.04404870439005659
W02000198,2021,0.024338916374501474,1.6278794772088903e-4,-6.497337953067677e-4,0.05080864503301963,0.05145837882832639
W02000200,2021,0.02212800243704316,8.108164015280444e-5,0.004235949508199456,0.03924275677899859,0.035006807270799134
W02000201,2021,0.020454724790751572,7.251516971132483e-5,0.0027867514702809276,0.03619202577724698,0.03340527430696605
W02000202,2021,0.02269501868361757,7.761699270354762e-5,0.003959624608586992,0.03878719768051511,0.03482757307192812
W02000204,2021,0.016990288492221676,9.664796247093329e-5,-0.0032354456281780573,0.035305709583121,0.038541155211299055
W02000205,2021,0.017931764182575187,8.718434598795408e-5,-4.815453477099654e-4,0.03507228040285504,0.035553825750565
W02000206,2021,0.019002681598037093,1.4224272291267276e-4,-0.006317675174180257,0.03907234857809806,0.04539002375227832
W02000207,2021,0.01482636763515277,1.2505281075781075e-4,-0.0064270690524121064,0.03737461679491404,0.04380168584732615
W02000208,2021,0.02318214610984354,1.2206447340884781e-4,-0.002962601742080486,0.04311579177609015,0.04607839351817064
W02000210,2021,0.019320804773791632,1.30702551971032e-4,-0.0012919625688762497,0.041957007635565216,0.04324897020444147
W02000211,2021,0.02133206464057983,1.1025395941497652e-4,0.001666306886572435,0.04173726727042447,0.040070960383852036
W02000212,2021,0.019720720436815404,8.199903637341078e-5,0.0017551178559389435,0.03680293194357577,0.035047814087636825
W02000213,2021,0.013642795073319213,1.0574900240912731e-4,-0.006018278033593788,0.03349060297957292,0.039508881013166706
W02000214,2021,0.015300773962062732,1.7341011026221527e-4,-0.010762776863304652,0.039428321313917075,0.05019109817722173
W02000215,2021,0.01740740072876448,1.528104311389319e-4,-0.00858421178511853,0.0391137468449666,0.047697958630085135
W02000216,2021,0.017026168715198915,1.0543692953744724e-4,-0.004163779667696262,0.035492712904048304,0.03965649257174457
W02000217,2021,0.019644915506366736,1.0028492497210191e-4,-4.68609958907019e-4,0.03803736132616148,0.038505971285068497
W02000218,2021,0.0250053084868359,8.633650117960188e-5,0.006266416902862747,0.04238099633661087,0.03611457943374812
W02000219,2021,0.020700989174176006,1.1524964830458793e-4,-0.0015470444524342281,0.0420187993132925,0.043565843765726725
W02000220,2021,0.023207663805527017,8.131987140545371e-5,0.005995084616859261,0.040762284278967734,0.03476719966210847
W02000221,2021,0.022147790248941507,8.729265678287912e-5,0.0019907542467918126,0.04030783835833289,0.038317084111541076
W02000222,2021,0.019667296753204933,7.983903899753042e-5,0.001966549440645238,0.03697344506048499,0.03500689561983975
W02000223,2021,0.020141705187400796,8.69099453032012e-5,8.694487120675102e-4,0.037187794471204,0.03631834575913649
W02000224,2021,0.022192092869286896,8.966899304946942e-5,0.005212740388723641,0.041838340284165366,0.03662559989544172
W02000225,2021,0.024399931765562016,9.335440303142448e-5,0.004195741042667491,0.04235870345434007,0.03816296241167258
W02000226,2021,0.02045048658182223,8.883162805621571e-5,3.9599997416501424e-4,0.03745974228095636,0.037063742306791346
W02000227,2021,0.026469758279701758,1.0149778902344052e-4,0.007559425358502755,0.04647729109536571,0.038917865736862955
W02000228,2021,0.027395588127933617,9.657346915554957e-5,0.008896778827502106,0.046814403482001804,0.0379176246544997
W02000229,2021,0.024844593662462545,1.348700554253311e-4,7.78793659010635e-4,0.04673470965111953,0.045955915992108895
W02000230,2021,0.0226670204439774,8.739533661120968e-5,0.006280327459297456,0.041701587371039,0.03542125991174155
W02000231,2021,0.030519468887121027,1.1216400183638226e-4,0.011107681295505125,0.05141387207184619,0.040306190776341067
W02000232,2021,0.02178837341677235,8.121159941030284e-5,0.006206611155652094,0.039488786941374365,0.03328217578572227
W02000233,2021,0.023567555762137163,1.345064328786772e-4,0.001816361565859918,0.04670636050771304,0.044889998941853124
W02000234,2021,0.022191752547901723,1.2175920232141012e-4,3.146126434356919e-4,0.042549201277166306,0.04223458863373061
W02000235,2021,0.01539381030587361,1.374634614254059e-4,-0.009275929390524242,0.038515805545787096,0.047791734936311336
W02000236,2021,0.01817431320792828,1.3394410836014843e-4,-0.0023403189206759488,0.039273146242545756,0.0416134651632217
W02000237,2021,0.0238768887645263,7.500635279386866e-5,0.0061916879057341626,0.04369797677560418,0.037506288869870015
W02000238,2021,0.022426215369256895,7.333304199211811e-5,0.005701023350776035,0.0396235786989738,0.03392255534819777
W02000239,2021,0.025093843858762156,6.707612474387798e-5,0.008472239127726388,0.03930818630185513,0.030835947174128745
W02000240,2021,0.034480216538296644,1.0248205949055765e-4,0.014515576670968443,0.05611536752685217,0.04159979085588373
W02000241,2021,0.02955048152269745,1.2941087920707525e-4,0.00515934258446355,0.05014573551294525,0.0449863929284817
W02000242,2021,0.02907565556444141,9.764738679634106e-5,0.011588710594778997,0.048336194838642536,0.03674748424386354
W02000243,2021,0.03556116361538717,9.211323782802973e-5,0.017686619254767368,0.053944708483393,0.03625808922862563
W02000244,2021,0.027607709733528052,9.554648917859689e-5,0.007334160158382503,0.04464291760520311,0.037308757446820606
W02000245,2021,0.033343083163607186,7.771192017415603e-5,0.01673170327044982,0.05035224304751497,0.03362053977706515
W02000246,2021,0.026212937515015265,1.1049379978427909e-4,0.005501210411729988,0.045795627483525475,0.040294417071795485
W02000247,2021,0.023851073098029214,0.00012116209911434882,0.003420683905464167,0.046469950905478515,0.043049267000014345
W02000248,2021,0.03683414838217026,1.188989854552017e-4,0.01749991285233049,0.0591892432367142,0.04168933038438371
W02000249,2021,0.04047367270152031,1.337449683050007e-4,0.018574418139457344,0.06339684919967649,0.044822431060219145
W02000250,2021,0.02570780683978959,7.27853599405845e-5,0.009423808364531175,0.04264888729435146,0.03322507892982029
W02000251,2021,0.037760869903784376,9.881778038006749e-5,0.019599891859179926,0.05694177749158119,0.03734188563240126
W02000252,2021,0.024279574169296422,6.721784477669036e-5,0.006694848223628657,0.039959710235180995,0.033264862011552335
W02000253,2021,0.024110291350438472,9.35278571526549e-5,0.0029728991977868626,0.04413757791570799,0.04116467871792113
W02000254,2021,0.023412278952473376,7.754622764426728e-5,0.006628602666114564,0.03804150011107196,0.0314128974449574
W02000255,2021,0.024346999757309768,7.438769581297541e-5,0.008265816166919994,0.04063438032614643,0.03236856415922643
W02000256,2021,0.02613477958321369,8.11162066137501e-5,0.007523834231879562,0.04302291962313344,0.035499085391253876
W02000257,2021,0.024792698190146185,7.504532400188401e-5,0.008858205356765484,0.040769818828014365,0.03191161347124888
W02000258,2021,0.027839443301716837,8.445934562995547e-5,0.010842131184612516,0.04690805133757263,0.03606592015296011
W02000259,2021,0.02687637960782654,1.0052754948109418e-4,0.00806966525595577,0.04477448720547691,0.03670482194952114
W02000260,2021,0.028303462028509828,7.194284177473643e-5,0.013194422571047842,0.04618349757001223,0.03298907499896439
W02000261,2021,0.02457091714425756,8.325793825470698e-5,0.0061192628253914335,0.04198696966201427,0.03586770683662283
W02000262,2021,0.021071336697375296,1.1928122581127461e-4,-0.0020166336644515974,0.03962406549015056,0.041640699154602154
W02000263,2021,0.026639836736171187,7.928260530066734e-5,0.009980951926479556,0.041846666609555716,0.03186571468307616
W02000264,2021,0.028872186459386367,8.10983247045723e-5,0.011749833601618836,0.04610157974603071,0.034351746144411874
W02000265,2021,0.024958674594231293,1.085586213776585e-4,0.002449676315126813,0.044115680626039995,0.041666004310913184
