area_id,time_id,shallow_mrp_estimate,shallow_mrp_variance,shallow_mrp_lower,shallow_mrp_upper,shallow_mrp_ci_width
W02000018,2021,0.022609529222165355,3.454500249254967e-5,0.012490024647886924,0.03496757181639999,0.02247754716851307
W02000019,2021,0.020268627823303503,3.329769939910907e-5,0.010498037457419972,0.033262436444864665,0.022764398987444694
W02000020,2021,0.023022229098212686,5.93069919544282e-5,0.010957547254488536,0.04091928351188586,0.029961736257397325
W02000021,2021,0.023166876350449908,7.225995078241662e-5,0.010376477521984912,0.04034374409931864,0.029967266577333725
W02000022,2021,0.020142029843274897,4.243069766505098e-5,0.009098022893724422,0.03607847552347081,0.026980452629746386
W02000023,2021,0.021260980295429045,1.2715757984763134e-4,0.006691185407362644,0.05306510601201457,0.046373920604651925
W02000024,2021,0.02546424071970792,4.8738950374556104e-5,0.014217884725394293,0.04140395052019874,0.027186065794804447
W02000025,2021,0.021648524172947367,4.23961164758575e-5,0.010616470044332856,0.03641825184434583,0.025801781800012972
W02000026,2021,0.023028499273687535,4.979721045107089e-5,0.0115752608848562,0.03758306226011704,0.02600780137526084
W02000027,2021,0.01754067263669923,8.460663452621466e-5,0.005470223749001215,0.03768999355104476,0.03221976980204355
W02000028,2021,0.018268570491026807,5.5181450639979765e-5,0.007834733691053626,0.038357300613623385,0.030522566922569758
W02000029,2021,0.018703775596119288,3.840417171333542e-5,0.008525913772795024,0.031161545949854028,0.022635632177059002
W02000030,2021,0.019364647821090243,4.914351794415712e-5,0.0088652807674998,0.03493387167789298,0.026068590910393184
W02000031,2021,0.021742143872130793,5.7437376137998256e-5,0.008971889780911648,0.03889864964378843,0.029926759862876785
W02000032,2021,0.019706104279466022,5.8586173767651565e-5,0.00812206125724946,0.038620142055187844,0.030498080797938386
W02000033,2021,0.023800057276047087,6.894595154375401e-5,0.010432041405305171,0.04033863327228485,0.029906591866979682
W02000034,2021,0.02510769235334706,6.325551647551716e-5,0.013501652317960982,0.04370975583167888,0.0302081035137179
W02000035,2021,0.022611458382606718,5.504005888659869e-5,0.011811768194200586,0.039323261529885266,0.02751149333568468
W02000036,2021,0.020380458640172846,4.2369071009699064e-5,0.010448856570168686,0.0350092386292558,0.024560382059087112
W02000037,2021,0.02164448012916068,4.121600125107344e-5,0.010928729756676546,0.035491056877520105,0.02456232712084356
W02000038,2021,0.020894596012623032,5.2402646521135406e-5,0.009350956155857536,0.03539112487711159,0.026040168721254052
W02000039,2021,0.020705868480635787,6.0155304487366015e-5,0.008811516698860773,0.03791967565515594,0.02910815895629517
W02000040,2021,0.0235274160991959,4.640259059732406e-5,0.012951466183752574,0.03728965494407877,0.024338188760326198
W02000041,2021,0.022793030885447752,4.0341431559936616e-5,0.012434515004900068,0.036782870002132394,0.024348354997232327
W02000042,2021,0.02621800331983441,1.0319472188927382e-4,0.011591858536484605,0.05231844269558615,0.04072658415910155
W02000043,2021,0.027774538099211116,9.63652473220984e-5,0.01365714051174512,0.05319201391882839,0.03953487340708327
W02000044,2021,0.028299990870061652,9.695770056438547e-5,0.013320628653850052,0.05089037492751085,0.037569746273660796
W02000045,2021,0.024796311703264858,1.0140219693995935e-4,0.00930490680351568,0.047275402632242954,0.037970495828727274
W02000047,2021,0.02581392358865045,1.2619654409637694e-4,0.010660151732863093,0.05224991410170614,0.04158976236884304
W02000049,2021,0.02802619904863387,8.169829624842414e-5,0.014310237401881653,0.04883276879071676,0.03452253138883511
W02000050,2021,0.02274727181505545,5.4548214751836695e-5,0.010346517551145875,0.03949582001583052,0.029149302464684643
W02000051,2021,0.023274407865819868,3.7519351665375786e-5,0.013381483801558274,0.03693424335675069,0.023552759555192416
W02000052,2021,0.025042816741059137,6.907772338490192e-5,0.011324755027449765,0.045674035664575445,0.03434928063712568
W02000053,2021,0.026498163005149695,6.047667873195619e-5,0.013390320464613834,0.044269891428182176,0.03087957096356834
W02000054,2021,0.026501529196668885,4.8330628791101645e-5,0.01569858169773659,0.042884414198981716,0.027185832501245125
W02000055,2021,0.03268000433404958,1.1496046213875047e-4,0.016235049631177993,0.05946866218280212,0.043233612551624126
W02000056,2021,0.026598242550545128,4.736940366824649e-5,0.014599665682301118,0.04187907136252096,0.027279405680219845
W02000057,2021,0.024059469558384363,4.5976976780765506e-5,0.012496006516620951,0.03919750294545417,0.026701496428833217
W02000058,2021,0.026103699546205554,6.147841312093638e-5,0.013769836522360052,0.04459387837396919,0.03082404185160914
W02000059,2021,0.026719645947316035,7.012520196729836e-5,0.011557900635724663,0.04646042617621472,0.03490252554049006
W02000060,2021,0.02541861323146589,7.169061713574652e-5,0.012643502838205877,0.04531995145565579,0.03267644861744991
W02000061,2021,0.027998992411234495,1.223178078435016e-4,0.012442500081141741,0.05725669450700305,0.044814194425861306
W02000062,2021,0.025903838940543714,6.591072029716016e-5,0.014207769992668928,0.04626819526321187,0.03206042527054294
W02000063,2021,0.024041971828309725,5.0009967025520425e-5,0.012304198947278872,0.03864912559850991,0.026344926651231036
W02000064,2021,0.026184303325775565,1.1356678837575594e-4,0.010945806927667927,0.052301500363605036,0.041355693435937105
W02000065,2021,0.028922809538213495,1.4012758320471744e-4,0.013229974830766433,0.06094083406560132,0.04771085923483489
W02000066,2021,0.0244474747120005,7.281634041148885e-5,0.011460002628466139,0.042175571431030845,0.030715568802564708
W02000067,2021,0.02636880212427876,8.868912455826277e-5,0.01263862189077719,0.045994238843548835,0.033355616952771644
W02000068,2021,0.029448059363584314,1.1374372569129366e-4,0.014467980147571462,0.056982135303958986,0.042514155156387526
W02000069,2021,0.024891877303984712,5.164504392920158e-5,0.013590250204925833,0.04103827884249686,0.02744802863757103
W02000070,2021,0.027994742201105954,7.796270765821406e-5,0.015001665223326698,0.048235697036442995,0.033234031813116294
W02000071,2021,0.02655436050054,6.915457175876484e-5,0.013004901074016646,0.04407616383391891,0.03107126275990226
W02000072,2021,0.028476596259112474,9.550608687155389e-5,0.014727082639828316,0.05289796259897858,0.038170879959150264
W02000073,2021,0.0243538467985635,5.0642528515586676e-5,0.011107960008589062,0.03993915081048783,0.02883119080189877
W02000074,2021,0.02834957312164053,6.925457798775728e-5,0.015456945326614882,0.04782583859790901,0.03236889327129413
W02000075,2021,0.026500503725571646,6.392963894675635e-5,0.013801916871128892,0.04463058576595441,0.03082866889482552
W02000076,2021,0.025727771938756604,5.678786458188475e-5,0.014254502150776262,0.042286479405248774,0.028031977254472512
W02000077,2021,0.025881310659723995,5.626230833679216e-5,0.013525940380797826,0.04208142339227311,0.028555483011475286
W02000080,2021,0.027051081832160102,8.76415031431932e-5,0.01250091241469218,0.04826870202176883,0.035767789607076654
W02000081,2021,0.027233917319728636,7.455158085656312e-5,0.013002049321950444,0.04568517791398537,0.03268312859203493
W02000082,2021,0.027773241699141034,9.800082695375147e-5,0.012587825350475711,0.052505662774973774,0.03991783742449806
W02000083,2021,0.026179794071610026,6.069863780649545e-5,0.012195425387049659,0.04352265529620526,0.0313272299091556
W02000085,2021,0.027086196368818212,1.1269638793356546e-4,0.01253171715349774,0.05051278393481902,0.03798106678132128
W02000087,2021,0.039913841691799776,3.1356997734300593e-4,0.01719367621594116,0.08576355501487229,0.06856987879893113
W02000088,2021,0.028021501098711963,8.71295542129672e-5,0.012182342956626267,0.04738401810998348,0.03520167515335722
W02000089,2021,0.03521947542024867,2.844557191527094e-4,0.013223504259356665,0.07875050923221139,0.06552700497285471
W02000090,2021,0.025040890201357194,4.818192951189233e-5,0.014118096314399003,0.03880269106406453,0.024684594749665528
W02000091,2021,0.026997146222893308,7.826695773673344e-5,0.01333236786837242,0.045140709922884936,0.031808342054512516
W02000092,2021,0.025090144904771294,6.432459068988606e-5,0.012306199166399663,0.043951281943177926,0.031645082776778265
W02000093,2021,0.0271509617395164,5.3633139903937664e-5,0.01567913963237807,0.04373690054237531,0.028057760909997235
W02000094,2021,0.026531296951568542,6.33251897780777e-5,0.012501107744728195,0.044280089595154705,0.03177898185042651
W02000095,2021,0.024931218344070926,6.881194194683327e-5,0.011497351962584078,0.04470505975924215,0.03320770779665807
W02000096,2021,0.027720458397037857,6.994028420857112e-5,0.014764725330630633,0.04675106749552801,0.031986342164897374
W02000097,2021,0.02919498407072004,6.253926207731283e-5,0.016466314497363046,0.047817845259687755,0.031351530762324706
W02000098,2021,0.02548118509794755,5.214498638135874e-5,0.012250055848565564,0.040628348024884214,0.02837829217631865
W02000099,2021,0.023967096348766325,7.146450592370544e-5,0.010596475481975065,0.042834659042508945,0.03223818356053388
W02000100,2021,0.029751218677942854,6.526018651035266e-5,0.017619397416618283,0.04871588170170301,0.031096484285084727
W02000101,2021,0.02657908550443916,6.776796681048962e-5,0.013071704196194366,0.04599812785422501,0.03292642365803064
W02000102,2021,0.02917597443443832,6.075009174202156e-5,0.016213625239347676,0.046332950778316645,0.03011932553896897
W02000103,2021,0.030127289794904668,6.974716199007276e-5,0.01671828004013223,0.05044651104102906,0.033728231000896836
W02000104,2021,0.03162517445968536,1.1529913473347978e-4,0.01647056527092846,0.05783033726511813,0.04135977199418967
W02000105,2021,0.0347284860161986,1.289811373389545e-4,0.015730062851674942,0.06192594017723741,0.04619587732556247
W02000106,2021,0.028853544128947764,5.4087245349854615e-5,0.017245967076126537,0.04491199275039076,0.027666025674264225
W02000107,2021,0.030086947265296787,6.419211829363201e-5,0.01843999491212126,0.04800849026889982,0.02956849535677856
W02000108,2021,0.029182689163408278,6.525967835935051e-5,0.016709902905157455,0.04917826907869169,0.032468366173534234
W02000109,2021,0.03667555407588612,1.2814710548310327e-4,0.020172132774484666,0.06337607963657726,0.0432039468620926
W02000110,2021,0.027062307201623285,4.6793478424209135e-5,0.01631954367133133,0.04238826719598924,0.02606872352465791
W02000111,2021,0.024144121598682223,3.963784547419864e-5,0.014076764807383438,0.03723517770555414,0.0231584128981707
W02000113,2021,0.030840385293177647,1.3453379366843522e-4,0.01502464439703439,0.06083634439338041,0.045811699996346024
W02000114,2021,0.023032703137123557,3.5452948408359414e-5,0.013017223097982152,0.035929538587969045,0.022912315489986894
W02000116,2021,0.028601901742328562,7.16376426977925e-5,0.01584513278506728,0.04894742243153484,0.03310228964646756
W02000117,2021,0.04452721433513531,3.568335670685901e-4,0.01850490017034463,0.09113472493136321,0.07262982476101858
W02000118,2021,0.039822977389097576,1.4386247161667716e-4,0.021192823357609504,0.06844215777902171,0.04724933442141221
W02000120,2021,0.027944315629592452,7.192147200543462e-5,0.01635624802977567,0.04990546105777166,0.03354921302799599
W02000122,2021,0.02878559032058268,6.946165344521933e-5,0.015523607524296644,0.048989618888996556,0.03346601136469991
W02000123,2021,0.031847154051950384,8.547274821620613e-5,0.01834183273595863,0.05307431651382275,0.03473248377786412
W02000124,2021,0.02431663025997679,5.839938098698079e-5,0.011957072340691904,0.04135316829991978,0.029396095959227875
W02000125,2021,0.027168511869091222,6.595870599282167e-5,0.015049702312942745,0.05008363113145106,0.035033928818508316
W02000126,2021,0.02808723164422305,7.817288005302283e-5,0.014706421263364446,0.04827081942364218,0.03356439816027774
W02000127,2021,0.02682044904069678,7.137123503358722e-5,0.012810768423505276,0.04480696073726555,0.031996192313760274
W02000128,2021,0.029031806975635534,9.976618706595927e-5,0.011772813349269044,0.05382925060351997,0.04205643725425093
W02000129,2021,0.0305550030150755,8.468340740307246e-5,0.015928168736740234,0.049337541327743206,0.033409372591002975
W02000130,2021,0.037243743472799004,1.52181402089935e-4,0.01894270509509664,0.0649403183073945,0.04599761321229785
W02000131,2021,0.033421501208377814,1.3673307361899365e-4,0.01595816938936889,0.05936435171884333,0.043406182329474435
W02000132,2021,0.026024882738793987,6.978524191624556e-5,0.011809860596262359,0.0448317093934911,0.03302184879722874
W02000133,2021,0.03399484490767076,1.2712457206807734e-4,0.01662287047475533,0.06074247529321196,0.04411960481845663
W02000134,2021,0.03250940758582104,1.3727215282929658e-4,0.016014531838562298,0.06066236562595197,0.044647833787389665
W02000135,2021,0.03392519906023551,1.2981241542666644e-4,0.016718781127271633,0.05864748799864156,0.04192870687136993
W02000136,2021,0.025006088788624616,5.558720839461674e-5,0.01316792359213759,0.0408319384219775,0.02766401482983991
W02000137,2021,0.037437176620290204,2.0555594900182835e-4,0.017634010077669564,0.06614215825253517,0.0485081481748656
W02000138,2021,0.024150513800690557,1.0106402785536522e-4,0.008883933211965137,0.045779501829263027,0.03689556861729789
W02000139,2021,0.022965496950692194,6.683809341867466e-5,0.010218188034473783,0.04170021507584064,0.03148202704136686
W02000140,2021,0.021564875332675947,9.350186757044925e-5,0.007679648215511877,0.04389081660003821,0.036211168384526336
W02000141,2021,0.020980438267043364,5.678505244556657e-5,0.008725567769251616,0.036338313776599865,0.027612746007348248
W02000142,2021,0.028264511764941276,5.771405986299445e-5,0.015480624426291336,0.04583415629277747,0.030353531866486136
W02000143,2021,0.025787028219309976,4.894471978619567e-5,0.014522148999403565,0.04150524359422335,0.026983094594819783
W02000144,2021,0.02566401791822686,6.019983995920235e-5,0.013729140478022825,0.04514934055773767,0.03142020007971485
W02000145,2021,0.023742555013329673,4.143862610419315e-5,0.012947587507064085,0.038118604703144474,0.02517101719608039
W02000146,2021,0.026519184500848395,5.228342780350482e-5,0.01495160500002848,0.04227321230670412,0.027321607306675637
W02000147,2021,0.029869434615857313,6.768069470462438e-5,0.016563841218463042,0.05044967600010071,0.03388583478163767
W02000148,2021,0.03000500000768801,1.1547263921476392e-4,0.015176099516764149,0.05610999185570327,0.04093389233893912
W02000149,2021,0.025389092114577183,6.134989093016238e-5,0.012770418108077553,0.04142739469743725,0.0286569765893597
W02000151,2021,0.02383591200309381,3.899899901973881e-5,0.013216857014035837,0.03791191425109876,0.02469505723706292
W02000152,2021,0.025722215865496473,6.245499801408723e-5,0.013651291314358188,0.046277492076348986,0.0326262007619908
W02000153,2021,0.0257737409764984,7.760345217720466e-5,0.013264303498193346,0.04770064071638024,0.034436337218186897
W02000154,2021,0.025824397438758032,6.015611830295682e-5,0.013684112155926905,0.04428450936014,0.030600397204213096
W02000156,2021,0.025296332921365048,5.6413721754374044e-5,0.01242652570879629,0.041413696007877185,0.028987170299080895
W02000157,2021,0.026073834916643886,6.291193950657576e-5,0.013213272472203202,0.042426737713023355,0.029213465240820153
W02000158,2021,0.026870501660242355,6.191141274180097e-5,0.014781205722893062,0.04575900801134429,0.030977802288451227
W02000159,2021,0.02914445610060042,1.1388144741666747e-4,0.01407261438751304,0.05526602614935337,0.04119341176184033
W02000160,2021,0.025326942868155223,6.95008348155516e-5,0.013512941342733079,0.047968749045893995,0.034455807703160916
W02000161,2021,0.0262608947930525,6.26641199916788e-5,0.01440392348115939,0.04460733204006003,0.030203408558900642
W02000162,2021,0.024515029685397354,9.554543137729546e-5,0.011619597625100755,0.04873843451391783,0.03711883688881708
W02000163,2021,0.03022608156445639,1.021969966745015e-4,0.015292180970141345,0.05256856322665255,0.037276382256511205
W02000164,2021,0.02466503872126864,5.5225982222935704e-5,0.012004420688824458,0.04232319757662361,0.030318776887799152
W02000165,2021,0.03010943866437194,1.1758337433455426e-4,0.014730559468842885,0.05681920989127947,0.042088650422436584
W02000166,2021,0.029120311991984987,1.317020764872033e-4,0.014294994114039469,0.05777107965787493,0.04347608554383546
W02000167,2021,0.02846803709659466,1.0117834937636073e-4,0.0129598026546025,0.04831343533214137,0.03535363267753887
W02000168,2021,0.027586238946829017,7.546999428838081e-5,0.016037044843961734,0.04905319227970172,0.03301614743573999
W02000169,2021,0.025843910216467956,5.64698244683933e-5,0.015116089476186827,0.046100656800755035,0.03098456732456821
W02000170,2021,0.024104992828195122,6.839810019722905e-5,0.011948430809444969,0.0415280158596639,0.029579585050218928
W02000171,2021,0.023336972086037303,4.9926602674570015e-5,0.012323613466681255,0.03926711813818015,0.026943504671498898
W02000172,2021,0.02280835356646514,6.363311739803509e-5,0.009444042035778774,0.04103882687813618,0.03159478484235741
W02000173,2021,0.02479418926228656,5.545213437064988e-5,0.01290072460668508,0.041210628620412304,0.028309904013727225
W02000174,2021,0.02118963973617454,5.085623522830827e-5,0.009525056120467416,0.03567991377250537,0.026154857652037955
W02000175,2021,0.023115346620227645,8.705517693112215e-5,0.00899745639233581,0.0442580070145092,0.03526055062217339
W02000176,2021,0.021297414695000152,4.903905981046942e-5,0.010403921859272386,0.03763134585028269,0.027227423991010302
W02000177,2021,0.022797348040905205,5.968716129577757e-5,0.01014385032568124,0.038858939938566844,0.028715089612885603
W02000178,2021,0.024624273868513232,8.044470101038054e-5,0.010735526349590466,0.043694264041690495,0.03295873769210003
W02000179,2021,0.02184333434536604,5.59632932459687e-5,0.009740507545987327,0.03900063544261749,0.029260127896630163
W02000180,2021,0.023528157538666793,6.829328771493654e-5,0.011134435557369593,0.04269125029436867,0.031556814736999075
W02000181,2021,0.021648830677002955,5.871457138334016e-5,0.00951284082826474,0.03875439103509204,0.0292415502068273
W02000182,2021,0.02757850283385237,1.2356129109997275e-4,0.011314138898927236,0.05263853583200097,0.04132439693307373
W02000183,2021,0.02517028025411055,7.335333241890676e-5,0.011954871369003108,0.04543640528577175,0.03348153391676864
W02000184,2021,0.023832964051597242,6.280670322118984e-5,0.010520411517040695,0.03907414501468019,0.028553733497639497
W02000185,2021,0.022239370271561164,5.583258803590682e-5,0.009554577894324562,0.03948386737862429,0.02992928948429973
W02000186,2021,0.024705011773291607,9.97317083049348e-5,0.010735753412561654,0.04796868614354706,0.03723293273098541
W02000188,2021,0.02523522129657933,8.9618392460912e-5,0.010633650642836289,0.04603888736694865,0.03540523672411236
W02000189,2021,0.02565053846487239,6.727593782591131e-5,0.012713337923084909,0.04421123792623499,0.03149790000315009
W02000191,2021,0.03705266914102542,1.9002065422832275e-4,0.01588571298203247,0.0706357191566534,0.05475000617462093
W02000192,2021,0.02604771299147428,1.281655000153068e-4,0.009924717854988867,0.05436111047751685,0.04443639262252798
W02000193,2021,0.04090426768740997,2.9464015819976756e-4,0.015517466721388973,0.07687183485799076,0.06135436813660179
W02000194,2021,0.02815786480535073,8.72115417989328e-5,0.013591759985452364,0.04910367740950964,0.03551191742405728
W02000195,2021,0.02252687670783244,6.822769340679666e-5,0.009823281864609776,0.04125428998242861,0.031431008117818834
W02000196,2021,0.029108944229543972,1.499841953552028e-4,0.01132402828760173,0.06360507278844399,0.052281044500842255
W02000197,2021,0.020477800231344552,5.3306653448982825e-5,0.008487115444842618,0.03671103925349771,0.028223923808655092
W02000198,2021,0.02787259951030295,1.4686607420358262e-4,0.010037560476645273,0.05953507361474185,0.049497513138096576
W02000200,2021,0.0238682174556762,5.146921405884695e-5,0.012637239422225999,0.04005941399360598,0.02742217457137998
W02000201,2021,0.022715391160509735,3.824440400491202e-5,0.011765782391954643,0.035890335826699524,0.02412455343474488
W02000202,2021,0.024101158078180085,3.897429519479246e-5,0.013030431515448759,0.03663345357330686,0.023603022057858098
W02000204,2021,0.023451591343045832,5.864613850732084e-5,0.010941193357484402,0.03997387123092071,0.029032677873436306
W02000205,2021,0.021570932611031855,4.060104652220463e-5,0.010934009636052115,0.03542593868777347,0.024491929051721352
W02000206,2021,0.019936857927150973,6.0333991530254427e-5,0.007675705722845109,0.037458137055230004,0.029782431332384895
W02000207,2021,0.02049856156499687,5.160711623344612e-5,0.0099444876225502285,0.03707484025915183,0.0271303526366016
W02000208,2021,0.027338983416448456,7.396726946313501e-5,0.013593369915506796,0.04611583930392947,0.032522469388422674
W02000210,2021,0.021933247864044814,6.275142999414624e-5,0.009400827448850051,0.03989619984166427,0.030495372392814222
W02000211,2021,0.020974705198882126,4.977313632284791e-5,0.008370822114299088,0.037370206871804576,0.02899938475750549
W02000212,2021,0.02186246302970486,3.913327462517148e-5,0.01223003849649244,0.03488482568863803,0.02265478719214559
W02000213,2021,0.020395386818414064,4.1753168226327066e-5,0.00934073078823985,0.03488268250229762,0.025541951714057768
W02000214,2021,0.021302272462701544,7.950761855316155e-5,0.007104247880745807,0.042651488499740806,0.035547240618995
W02000215,2021,0.021604169218500374,8.000006386764405e-5,0.007694604358028257,0.042821192454209386,0.03512658809618113
W02000216,2021,0.020685004887626028,4.728762103766656e-5,0.00999771449300562,0.036619956694895456,0.026622242201889836
W02000217,2021,0.021914559470559137,3.938691526005737e-5,0.012219604130828317,0.03448694812492095,0.022267343994092637
W02000218,2021,0.022480850484858917,4.6084344324343e-5,0.011457156813207057,0.037190256821950846,0.02573310000874379
W02000219,2021,0.022374622833341448,4.846143587063225e-5,0.011034391773570039,0.035381911798483934,0.024347520024913895
W02000220,2021,0.023806970494505014,4.222273211998717e-5,0.012697554137805038,0.038402202116761465,0.025704647978956427
W02000221,2021,0.022829011712824646,3.7487820600006785e-5,0.012939990602535093,0.034910595239605505,0.02197060463707041
W02000222,2021,0.02304374695149156,4.498315411453473e-5,0.011906279036047164,0.039428786216775966,0.0275225071807288
W02000223,2021,0.022569053244066283,4.349533730711152e-5,0.012097298246313967,0.03641420086771287,0.0243169026213989
W02000224,2021,0.02392017507010422,4.761364043533953e-5,0.013000474250969996,0.03757025955513715,0.024569785304167157
W02000225,2021,0.025670917825834742,8.453527174600092e-5,0.012356188121640917,0.047051042508436544,0.03469485438679563
W02000226,2021,0.023828294523600035,4.551213561794e-5,0.011497301052573265,0.03812300268215542,0.026625701629582152
W02000227,2021,0.02568211062726185,6.790705184979055e-5,0.013558528428560354,0.045912052154281784,0.03235352372572143
W02000228,2021,0.030389777952022336,7.496348625394071e-5,0.01652262105743795,0.04891993899935354,0.03239731794191559
W02000229,2021,0.030235531994418682,1.110432573812585e-4,0.01409495464922838,0.05424502008499434,0.040150065435765964
W02000230,2021,0.025066209015130556,3.985762989545978e-5,0.014344408590402579,0.037789852809187716,0.02344544421878514
W02000231,2021,0.02974164073681146,9.000737527418111e-5,0.0149311750031529,0.05360990663371521,0.03867873163056231
W02000232,2021,0.024755884452508908,4.907112786496671e-5,0.012100569653397099,0.03913968537960919,0.027039115726212093
W02000233,2021,0.028251938051941025,1.0748666122037214e-4,0.011697816423127016,0.05198075057200072,0.0402829341488737
W02000234,2021,0.03057282296313792,1.223761699420822e-4,0.0130574303424648,0.05470919250141699,0.04165176215895219
W02000235,2021,0.02235665046370902,7.152831921347641e-5,0.00960813246856773,0.04177242823967271,0.03216429577110498
W02000236,2021,0.022254430368475492,6.977958912824593e-5,0.010300034059368674,0.04286208515662029,0.03256205109725161
W02000237,2021,0.026566896596089375,6.199892567282988e-5,0.014300899899460187,0.04459295855689169,0.030292058657431502
W02000238,2021,0.02548950099884845,5.9775958546216335e-5,0.013470003708273538,0.044398580620411215,0.030928576912137677
W02000239,2021,0.027170875276734688,5.1139613933227735e-5,0.013850841391248231,0.04286480358952995,0.02901396219828172
W02000240,2021,0.03488608480293083,1.1244643346327396e-4,0.0188807038354716,0.062470792063893055,0.043590088228421454
W02000241,2021,0.03291799855436101,1.2715786087493064e-4,0.013059812936319692,0.05629458380320654,0.043234770866886846
W02000242,2021,0.029309685217933673,1.066666959350764e-4,0.014801156250420298,0.052975132380486956,0.03817397613006666
W02000243,2021,0.03463154837881246,1.0650636190315599e-4,0.018409314508711635,0.06068908501591855,0.04227977050720691
W02000244,2021,0.02942779475906235,8.889593715934495e-5,0.014459039048208035,0.04977422958222445,0.03531519053401642
W02000245,2021,0.03516544429748592,1.2369078585528618e-4,0.01800611289969076,0.060701709372840834,0.04269559647315008
W02000246,2021,0.028455511481711337,9.184009420012299e-5,0.013743562757388986,0.05111383605727031,0.037370273299881324
W02000247,2021,0.02611025282430448,7.130705637906873e-5,0.012323970501514445,0.04627317261585527,0.033949202114340826
W02000248,2021,0.03973253909807265,1.7555741103192707e-4,0.018881596049486624,0.06835000752808662,0.0494684114786
W02000249,2021,0.043321238609742026,2.471505725307629e-4,0.018960833747896373,0.0833262547003733,0.06436542095247694
W02000250,2021,0.028071857066167296,6.993234068303111e-5,0.01593955239618404,0.04500720311715504,0.029067650720971
W02000251,2021,0.033970180872560256,1.2300043464171735e-4,0.017415632616663953,0.06118163452824824,0.04376600191158429
W02000252,2021,0.02388171147326764,4.4750559757732214e-5,0.011898253602181143,0.03898484025131345,0.027086586649132306
W02000253,2021,0.025366277060070885,6.161373208037066e-5,0.012625869262991118,0.04326774032736676,0.030641871064375638
W02000254,2021,0.024719584877932226,4.9985042185479966e-5,0.011933578933550371,0.03962034507252467,0.0276867661389743
W02000255,2021,0.02511850927273706,5.659398998825083e-5,0.01288130703377411,0.043330217906368346,0.030448910872594236
W02000256,2021,0.0249295671943705,5.7215600428662424e-5,0.013329516176271396,0.040740180778056787,0.02741066460178539
W02000257,2021,0.02467858164712644,4.4839610070540894e-5,0.014066798740517694,0.04033472299074434,0.026267924250226643
W02000258,2021,0.024903855578146145,7.330857087657785e-5,0.01247677060814892,0.04575741419451082,0.0332806435863619
W02000259,2021,0.027373602633492724,8.545441464706558e-5,0.01332995680713385,0.050117430485311656,0.03678747367817781
W02000260,2021,0.02544323790842133,5.4058483295606236e-5,0.014529786636340553,0.04347566512657503,0.02894587849023448
W02000261,2021,0.023912837075248623,5.340966201473529e-5,0.012158588136325678,0.041094979699029005,0.028936391562703327
W02000262,2021,0.023513775602030263,6.378028328788072e-5,0.011965471113089793,0.042397162930721835,0.030431691817632042
W02000263,2021,0.026010946850455213,5.3869670078221204e-5,0.013900141047540485,0.04242579173425387,0.028525650686713387
W02000264,2021,0.026520251389353634,6.035554886755905e-5,0.014376056645491565,0.04346939939504353,0.029093342749551967
W02000265,2021,0.02461212383698551,5.782434195557623e-5,0.01187268240358498,0.04262809077451918,0.030755408370934198
W02000266,2021,0.025926034967049417,5.0827588844245214e-5,0.014550331440466871,0.03946978184969652,0.024919450409229646
W02000267,2021,0.025793580583774792,7.646068786353693e-5,0.012358723489656168,0.04598986172156444,0.033631138231908275
