domain_id,benchmark_commute_distance,direct_estimate,direct_ci_lower,direct_ci_upper,direct_ci_width,fh_estimate,fh_ci_lower,fh_ci_upper,fh_ci_width,spatial_fh_estimate,spatial_fh_ci_lower,spatial_fh_ci_upper,spatial_fh_ci_width
W02000043,9.176246574193549,4.209131366908058,3.5869634407470654,4.83129929306905,1.2443358523219847,4.264481334698374,3.6652281888549307,4.929829916260108,1.2646017274051768,4.267970038413345,3.6986752076750378,4.8486315906584405,1.1499563829834027
W02000044,8.666001985733246,22.87618511448816,8.382879381660862,37.369490847315454,28.98661146565459,10.856849287240724,4.995833080757439,16.123495209568084,11.127662128810645,10.114445490307492,4.557909461441982,15.2609602072159,10.703050745773918
W02000045,7.500795801166966,9.721000886158324,4.441075903663427,15.00092586865322,10.559849964989793,9.178495263969022,5.117513967515583,13.447283251446782,8.3297692839312,9.284837438412142,5.52451208146225,13.054177173897017,7.529665092434767
W02000047,6.7869127054263565,NA,NA,NA,NA,8.490927252672082,2.270803209977629,14.952595243404653,12.681792033427024,9.319485563514657,3.3438995582841464,15.224963426301242,11.881063868017096
W02000049,9.39996053654575,6.084269196346947,-0.15856251555113143,12.327100908245026,12.485663423796156,7.961879898370438,3.889920236865576,11.820506122513727,7.930585885648151,7.755469657911574,3.580558188507508,11.421856621595866,7.841298433088358
W02000050,8.24784081155164,5.869230698637214,3.0910868268466434,8.647374570427784,5.556287743581141,6.524917359754847,4.471545553498087,9.03758159276115,4.566036039263063,6.93270785787012,4.538393619376709,9.24454781686619,4.7061541974894805
W02000051,8.73391243696275,6.144341428917526,4.16744758712422,8.121235270710832,3.953787683586613,6.505841902815315,4.693925318097596,8.212500003778324,3.5185746856807274,6.4093008498309665,4.5308367402765235,8.23292182035086,3.702085080074337
W02000052,8.498912039986092,37.36762796355122,-9.04193272390659,83.77718865100903,92.81912137491562,9.604828482867577,3.8447904964395487,15.561654292458307,11.716863796018758,9.22178464122495,4.585337307739488,14.282911963393463,9.697574655653975
W02000053,9.019659736096537,15.128779424799603,6.959252331859416,23.298306517739796,16.33905418588038,11.446770135754347,6.8161594722308285,16.245755095205457,9.429595622974627,10.804701229844362,6.186422909514728,15.505245944579507,9.318823035064778
W02000054,11.207818713103448,14.903730700040692,4.657651186727351,25.14981021335403,20.49215902662668,10.491052842997167,5.364598388108439,15.400540700217679,10.03594231210924,9.313655666164806,4.924936453201102,14.006322020605413,9.081385567404311
W02000055,9.074132238965952,34.89655129660246,-2.2848844505437427,72.07798704374866,74.3628714942924,9.589408324279674,3.000182221441065,14.757640649442907,11.757458428001842,9.131449325177023,3.468389097125195,14.85010232863526,11.381713231510064
W02000056,12.330810234182099,8.472147078949957,4.091134376172033,12.853159781727882,8.762025405555848,8.893286973800894,5.493507853872329,11.997922477566462,6.5044146236941325,8.702432030405465,5.432767192227653,11.911659711226601,6.478892518998949
W02000057,12.188973643865031,5.869606389642689,0.9810189499559892,10.75819382932939,9.7771748793734,7.302764604907652,3.4816983958102448,11.136313180365306,7.654614784555061,7.063890820433473,3.671038126663664,10.268280946130263,6.597242819466599
W02000058,12.247328476173543,7.975652192910148,5.85954561788428,10.091758767936014,4.232213150051734,8.140540272103054,5.972508671924609,10.156466409139178,4.183957737214569,8.007789085136006,5.950406598233739,9.895918957489002,3.945512359255263
W02000059,10.466167605943152,11.254050310444864,8.642604610154581,13.865496010735146,5.222891400580567,10.958695548992214,8.718571915492404,13.39074843506523,4.672176519572826,10.518399650890355,8.353441158908469,12.965713303159276,4.612272144250808
W02000060,8.652089772579211,9.558828200483758,5.303655837273961,13.814000563693554,8.510344726419593,9.557009587857268,6.585242096372323,12.721685792757317,6.136443696384994,8.940293622349042,5.6493128404990625,12.450129132995523,6.80081629249646
W02000061,7.380370653147933,4.781295595968235,1.863444287226907,7.699146904709563,5.835702617482656,5.66373113015152,2.8535743023728024,8.28892322773827,5.435348925365467,5.217436868902078,2.677153188215506,8.110622589682524,5.433469401467018
W02000062,7.3844745791823305,5.650251397072872,4.589444553425887,6.711058240719858,2.12161368729397,5.750001493016108,4.769143765874654,6.865896432540942,2.096752666666288,5.751741069670555,4.699406848101031,6.72080947178234,2.0214026236813094
W02000063,10.807873395504544,8.914724964990377,4.497664875320992,13.33178505465976,8.83412017933877,9.160286310089871,5.631171097076035,12.664755023598758,7.033583926522723,8.525621100073355,5.013292931996723,12.080576997294044,7.06728406529732
W02000064,6.54298229935573,3.85877302257823,2.469507964000714,5.248038081155747,2.7785301171550327,4.2299450525915585,3.0176772820409905,5.368035317352235,2.3503580353112445,4.013014740910176,2.7702937516125683,5.228116601085965,2.4578228494733967
W02000065,6.724777063966692,8.660951151027934,5.542555869478735,11.779346432577132,6.236790563098397,8.862501997818534,6.32450052684378,11.322099617766106,4.997599090922327,8.058691836889713,5.350006455801121,10.676140031833537,5.326133576032416
W02000066,5.7957739103591575,6.870240932686305,4.451275977095058,9.289205888277552,4.837929911182495,7.174021775616137,5.160741092719651,9.078460737560514,3.9177196448408624,6.88038280454987,4.483352371224784,9.146976710021555,4.663624338796771
W02000067,8.300179210761279,39.41938021731181,-15.286293663449328,94.12505409807297,109.41134776152228,9.709360743073429,4.185990162062822,15.103829585417364,10.917839423354541,8.545277326964282,3.2165579565985176,13.849854142581716,10.633296185983198
W02000068,6.273430657222223,7.883716027628606,5.449039095054406,10.318392960202804,4.869353865148399,8.149692305612504,6.01317519215227,10.165115832719568,4.1519406405672985,7.81178940870474,5.638353912663969,9.957487036032196,4.3191331233682275
W02000069,8.764380128595601,7.971969104535176,0.8216125658194544,15.122325643250896,14.300713077431444,8.765392049780587,4.631715767053365,13.074164945866146,8.442449178812781,7.775474254870816,4.28097242033745,11.583834763315549,7.3028623429780986
W02000070,8.513701178984576,18.834011951972347,1.2251413435835763,36.44288256036111,35.21774121677754,9.811398051103843,4.5632918972708225,15.197931437087727,10.634639539816904,8.419096436746038,3.7752888523145103,12.97455159986539,9.199262747550879
W02000071,8.01851424918718,9.34968779931894,6.586962223209852,12.112413375428028,5.5254511522181735,9.238520530589275,6.615033171040518,11.780555941957301,5.165522770916783,9.046794924988687,6.582173970281755,11.622841636741956,5.040667666460201
W02000072,7.220904689162068,8.597297036791819,4.141825195822098,13.05276887776154,8.910943681939441,8.977864225283078,5.416909478870658,12.636135480753854,7.219226001883196,8.29229270427286,4.882966724556924,11.848690512703683,6.965723788146759
W02000073,8.056990786419332,9.824953080863509,2.0816712634630967,17.56823489826392,15.486563634800824,9.275712812276975,4.731182917128036,15.29194625572309,10.560763338595054,8.07097740508345,3.9431412275819095,12.073197584201688,8.130056356619779
W02000074,7.779820547310127,4.8665503372520345,2.211746318502159,7.521354356001909,5.309608037499751,5.658600588248381,3.4833780236611283,7.779648230035224,4.296270206374095,5.43537512059031,3.073056261977843,7.466796708655186,4.393740446677342
W02000075,9.068438907115699,6.593551409446255,3.367137183416954,9.819965635475556,6.452828452058602,7.062191987095623,4.4110377670347685,9.651679155354232,5.240641388319464,6.717651050645786,4.267167033757765,9.488445899729847,5.2212788659720815
W02000076,9.911923995071463,5.2409962359781535,3.671811355849729,6.810181116106578,3.138369760256848,5.488911262747243,3.997809933022051,6.93674338508616,2.9389334520641093,5.569869965970613,4.182468818561299,6.965629158416989,2.78316033985569
W02000077,8.969605453703704,21.85301325330822,-8.566387207583265,52.2724137141997,60.83880092178297,9.339254135925337,3.8915295615799845,15.877406897472964,11.98587733589298,8.067485526890618,3.581432577798312,12.713092117969978,9.131659540171666
W02000080,6.721119816218264,14.908669402933148,0.3274812741611015,29.48985753170519,29.162376257544093,10.21738498968546,4.7956307790729,15.149283922844822,10.353653143771922,8.34691409931023,2.977060080057541,13.1013645816409,10.124304501583358
W02000081,6.1228224006978,12.07910858351812,2.952266319131496,21.205950847904745,18.25368452877325,10.169632400790587,5.89771122864354,14.516039409836635,8.618328181193096,8.858927289208198,4.494017660073943,13.318070404037448,8.824052743963504
W02000082,6.444925907953697,4.608737036535778,0.9208970862845836,8.296576986786972,7.375679900502388,5.9316799367811,2.7457347828943686,9.21726542672878,6.471530643834411,5.558507143249882,2.8306945225714344,8.278684380728404,5.447989858156969
W02000083,7.094139846242967,27.348275883180023,-4.348586026256587,59.04513779261664,63.39372381887323,9.994135767697792,4.347143324926993,16.017484145535363,11.67034082060837,7.822793944134132,3.7785227052912873,12.444040963394885,8.665518258103598
W02000085,5.852786436223636,6.5188232265189505,4.098616537869231,8.939029915168671,4.8404133772994395,6.76058868835307,4.748786933873978,9.033573233314087,4.284786299440109,6.656805904550388,4.487564581687554,8.823083642958567,4.335519061271013
W02000087,4.7341405516795865,5.808025833270986,0.45113983414143455,11.164911832400538,10.713771998259103,6.724118209314156,3.1507456556616944,10.522211600614886,7.371465944953192,6.212601151922803,2.151690085894497,10.007066341656303,7.855376255761806
W02000088,5.585909096130774,3.4877211783905375,1.3845876609466194,5.590854695834455,4.206267034887836,4.046112352847267,1.965822595749641,5.825336320986151,3.8595137252365097,4.066698903044879,2.2004433898110705,5.6256939596171325,3.425250569806062
W02000089,5.194614352326686,4.9602250077666605,1.6437676039402431,8.276682411593079,6.632914807652835,5.997357607704349,2.8286741278587577,8.883424550447351,6.054750422588594,5.462096755052207,2.5368020419407866,8.26243983292402,5.7256377909832334
W02000090,8.86976643137255,14.55481580705637,1.2407243904181282,27.868907223694613,26.628182833276483,10.556162032051237,5.5828066410927635,15.757940233860305,10.17513359276754,9.00638483393321,4.900095841993451,13.57283021882446,8.67273437683101
W02000091,6.692000171670703,7.434374168877778,3.8690379309079552,10.9997104068476,7.130672475939645,8.168039754412302,5.119383044288902,11.266448406754925,6.147065362466023,7.484258478915485,4.740581733146559,10.308304896257448,5.567723163110889
W02000092,7.543218721886618,7.764523916874226,1.7546192616367433,13.77442857211171,12.019809310474963,8.529472758928485,4.2862206057137975,12.405373303963238,8.11915269824944,7.868313603079342,3.792606783727816,11.884889466605362,8.092282682877546
W02000093,8.017561388916377,16.019706066449064,7.75510426767878,24.284307865219347,16.52920359754057,11.407646836292914,7.262504498322992,16.83720534018768,9.574700841864688,9.870143424243949,5.507812578539489,14.054160134677954,8.546347556138464
W02000094,8.676340860618634,29.93022850715362,-7.379379132219416,67.23983614652666,74.61921527874607,9.714877320955242,4.550417988587313,14.917873532396076,10.367455543808763,8.472971978576275,3.0462004521329735,13.251102557004447,10.204902104871474
W02000095,10.637894647952855,7.706225509774652,2.763342266762672,12.649108752786631,9.88576648602396,8.661897663509077,4.621435794731138,12.04763497154183,7.426199176810693,7.919302860829829,4.025581097120655,11.6915304683933,7.665949371272644
W02000096,9.181429269192913,27.94197195771128,-2.877078500930672,58.761022416353235,61.63810091728391,10.388913897890895,4.6430646752299065,15.378182687322546,10.73511801209264,9.349804685473204,4.019364063237344,14.933350685549488,10.913986622312144
W02000097,14.99183491081081,9.31646109789359,4.069991290361079,14.562930905426102,10.492939615065024,9.207804615544099,5.5987984354125375,13.241867348799959,7.643068913387421,9.377334692326459,5.630618615064213,12.734980826849391,7.104362211785178
W02000098,13.57670808533105,7.153599430343013,2.606179743864966,11.701019116821058,9.094839372956091,8.203339769845087,4.752421502496672,11.36397866567917,6.611557163182498,8.792976751822357,5.087132677647499,12.602922189738997,7.515789512091498
W02000099,9.136582804777992,19.83152748237821,7.488067005848276,32.17498795890813,24.68692095305986,11.292240522887443,6.4161680518452515,15.408239928692364,8.992071876847113,11.353738063922085,5.711577384508055,17.006496773660157,11.294919389152103
W02000100,15.82229245922747,19.742162643764875,3.3140995124366164,36.17022577509313,32.85612626265652,10.65459358152415,4.314441729220718,16.355632985034635,12.041191255813917,9.701512475928524,4.458618452486444,14.373629201542714,9.91501074905627
W02000101,12.8557177475182,15.039859609875617,2.97011764424329,27.109601575507945,24.139483931264653,10.568301839239826,5.720528445566458,15.09741237820096,9.376883932634502,11.075732591531754,6.00968116595483,15.141064147548942,9.131382981594111
W02000102,13.215335336054423,28.624427079019224,0.6210640803359979,56.62779007770245,56.00672599736645,10.473451217688138,5.428756703415688,16.02898037803083,10.600223674615142,10.551385739096958,5.816092235390042,15.436826908563443,9.620734673173402
W02000103,11.696737445771467,18.105184153059856,1.0607549712736493,35.149613334846066,34.08885836357241,10.965994436863546,5.44487122111041,16.71931084113315,11.27443962002274,11.113587513331279,5.708986821159891,15.689130766178193,9.980143945018302
W02000104,8.323584247757257,15.044446030763352,8.804777600854166,21.284114460672537,12.47933685981837,11.926106870328102,7.793283966674128,16.4794766446631,8.686192677988974,12.010324917000554,7.929519598252461,16.405010330100694,8.475490731848232
W02000105,7.779743341136079,24.69147242205169,4.576402601451388,44.806542242651986,40.2301396412006,10.71232653485793,5.037132171326309,16.560819504796143,11.523687333469834,10.789483017044958,4.37799291797605,16.447389617801942,12.069396699825893
W02000106,12.599160579325423,6.646466198161223,2.9806247400914594,10.312307656230988,7.331682916139527,7.61720116554178,4.2766264667469756,10.9350156064722,6.658389139725225,7.678681471487573,4.563145229004618,10.543015593580698,5.97987036457608
W02000107,14.267998329672793,29.96871083511945,2.615812079653459,57.32160959058544,54.70579751093198,10.633252202943961,5.22154163402401,16.630482331677236,11.408940697653225,10.042081744369531,4.967705526977703,14.212557907416521,9.244852380438818
W02000108,12.754206284069099,7.851971976165475,3.4830605837065303,12.22088336862442,8.737822784917888,8.530483256991166,5.151118571134277,11.720335624043775,6.569217052909498,8.773575411820271,5.76345313902337,12.332063507771323,6.568610368747954
W02000109,9.949986150607288,18.87532610267501,4.1580665851353,33.59258562021472,29.434519035079425,10.610673589699172,5.223869436610619,15.736023844914442,10.512154408303822,10.3713067464471,4.677391454748847,15.891117597254802,11.213726142505955
W02000110,14.63860509009009,13.183443100871695,3.1769047668233448,23.18998143492005,20.013076668096705,10.421685784120228,5.634145651987347,14.822447877320819,9.188302225333473,10.17448297057634,5.6697294375037925,13.918172841932227,8.248443404428436
W02000111,12.171053696895425,7.796758371377288,3.3328161514310395,12.260700591323536,8.927884439892496,8.377145408666365,4.727944533039986,11.78779100986291,7.0598464768229245,8.371569432911837,4.570914002932392,11.593111261297514,7.0221972583651215
W02000113,9.771495142548597,19.899070461312185,1.5999367840868717,38.1982041385375,36.59826735445063,9.847571572500563,4.664087153129268,14.847816458119768,10.1837293049905,10.118314119693022,5.080253465587093,16.220947264052317,11.140693798465223
W02000114,13.534842182365438,18.02184150720594,4.022350395872005,32.02133261853988,27.998982222667873,10.305204793655177,4.981159750118765,15.234438840259045,10.25327909014028,10.296602829607924,6.444190462811113,14.343706370684378,7.8995159078732655
W02000116,10.195106454977628,6.099101638222996,2.6516202004837544,9.54658307596224,6.894962875478484,7.0846061367573805,4.091210895732459,10.286544147018986,6.195333251286527,7.0993877988529706,4.082586385267094,10.137692400850838,6.055106015583744
W02000117,8.501930681991295,26.741016021218687,3.957665087369488,49.52436695506789,45.5667018676984,9.788230356818111,4.076590259691031,15.342696004633936,11.266105744942905,8.802984479436972,3.101777764106032,14.627258381769433,11.525480617663401
W02000118,6.4268629514840185,12.346286586674315,2.763220373487682,21.92935279986095,19.16613242637327,9.817174316695823,5.623474472895607,14.237503683957687,8.61402921106208,9.59833528564825,4.4128633476910935,14.54791197209725,10.135048624406156
W02000120,12.677016787151201,6.546804958028228,2.331264362506547,10.76234555354991,8.431081191043361,7.5870758488274195,4.404705800989076,10.68709734915393,6.2823915481648545,7.718356147637844,4.727436178352233,10.781768470937656,6.054332292585423
W02000122,14.282703571936057,15.106273367363585,4.421737617700892,25.79080911702628,21.369071499325383,10.866441035784334,5.6870526009875375,15.59995082213786,9.912898221150321,10.16900248221739,5.581765471934859,14.891885614147542,9.310120142212682
W02000123,12.21382371875,48.344795395088795,-4.456762204329557,101.14635299450714,105.6031151988367,10.019791439993796,3.812147840892452,15.923662891816267,12.111515050923815,10.049659879895536,5.002385700837099,15.038147473848591,10.035761773011492
W02000124,10.939259764737407,6.806853910227256,1.493974847690465,12.119732972764046,10.62575812507358,7.992607602616206,3.6758347826472484,11.920579045168596,8.244744262521348,8.023844351712809,4.3036482159205285,11.575593185711684,7.271944969791155
W02000125,13.680335068107398,9.249517070323185,5.381282288384144,13.117751852262222,7.736469563878078,9.413343821416014,6.432599138442732,12.50528158456626,6.072682446123529,9.380663981694846,5.953701361043624,12.404539958706003,6.450838597662379
W02000126,12.539125156980056,31.41984011893922,-14.659559526275793,77.49923976415423,92.15879929043004,10.004559437447897,4.1734471084578715,15.606889146174625,11.433442037716754,9.25228002006726,4.102513458233892,13.949523854217116,9.847010395983224
W02000127,11.907833396516912,38.49734453129399,-24.49870452559209,101.49339358818008,125.99209811377216,9.885958950488225,4.124524380977716,16.060888805583154,11.936364424605438,7.351619843338265,2.4245118624184236,12.098756678633395,9.674244816214971
W02000128,11.289751684914842,4.607339590130844,0.597744579194317,8.61693460106737,8.019190021873055,6.280028573408267,2.6871453369137708,9.88145699881502,7.194311661901249,5.728237679192337,2.533387601211647,9.053524487592416,6.520136886380769
W02000129,10.296106991568298,8.86842433937258,3.847517455769705,13.889331222975455,10.041813767205753,9.398631106696179,5.850144327486135,13.296650042940056,7.446505715453921,8.228287068592465,4.851203480996402,11.67374829483365,6.822544813837249
W02000130,6.451447907527418,2.2456034456071525,1.1053565410008217,3.3858503502134836,2.280493809212662,2.497919807138034,1.4461266851536205,3.541189312333266,2.0950626271796455,2.4178292028503687,1.296750273399999,3.492453999399066,2.195703725999067
W02000131,6.731005559738503,2.7179916425430655,1.1167870150546886,4.319196270031442,3.2024092549767538,3.209824010203569,1.6155183307251093,4.634122124813116,3.0186037940880066,3.1272800701392622,1.7372773802679653,4.712053229214606,2.9747758489466403
W02000132,10.198089239104476,14.069963258495912,5.733170577749551,22.406755939242274,16.673585361492723,10.857327383570984,5.9963702011889,15.57169343666576,9.575323235476858,9.79273690530845,5.488462436858656,15.026903959814256,9.5384415229556
W02000133,8.613681366147665,6.72662308838501,2.9162759738465227,10.5369702029235,7.620694229076976,7.712137481767379,4.533888776685243,11.581599707978638,7.047710931293395,6.75377904947936,3.868883301804635,10.052689629400145,6.18380632759551
W02000134,8.083641080524345,30.63806004883872,-12.89179133354629,74.16791143122373,87.05970276477002,10.057236950019536,4.302731983345428,15.4190696395957,11.116337656250272,7.317962288324764,1.3996882892928788,13.486896811490768,12.087208522197889
