method,component,area_id,area_inla_id,effect,lower,upper
BHF,Structured,W02000024,24,6.689076136449163e-4,-0.009343479162084693,0.011139207653356761
BHF,Structured,W02000025,25,-0.00144902030017492,-0.016222741962275463,0.01294449503972552
BHF,Structured,W02000026,26,0.0015375715160051517,-0.013241146623493889,0.017017212402697074
BHF,Structured,W02000027,27,-0.012179546411943801,-0.04209623601108422,0.014569080958722105
BHF,Structured,W02000028,28,-0.010491578604889643,-0.03304203509619958,0.009520459463917217
BHF,Structured,W02000029,29,-0.008674659199533679,-0.02762941882512094,0.008187412164882217
BHF,Structured,W02000030,30,-0.0076074923415690695,-0.029032287100900327,0.01185631916873528
BHF,Structured,W02000031,31,-0.004757974690701781,-0.024881837323035064,0.013833512648938708
BHF,Structured,W02000032,32,-0.008758796377737162,-0.02907258064511003,0.009337131362101818
BHF,Structured,W02000033,33,-0.0047931433029678085,-0.022690590485664127,0.012099147218554335
BHF,Structured,W02000034,34,-0.002902898040531,-0.018078429144896335,0.01192418528596119
BHF,Structured,W02000035,35,-0.004075599747736245,-0.019667613377183105,0.01055102544389773
BHF,Structured,W02000036,36,-0.0035303229950365733,-0.018898338541190475,0.010968002865922831
BHF,Structured,W02000037,37,-0.0055249633118886025,-0.0203994439090208,0.008043268042348312
BHF,Structured,W02000038,38,-0.0056619313537805685,-0.024341273336961868,0.011432799797448621
BHF,Structured,W02000039,39,-0.006393751592857657,-0.02825161642015969,0.01356097044510269
BHF,Structured,W02000040,40,-0.0020674675531929744,-0.012838175975505302,0.008409325169135354
BHF,Structured,W02000041,41,-0.003042716661224937,-0.014863195673273133,0.00823711397034216
BHF,Structured,W02000042,42,1.873359780381023e-4,-0.0204121889384913,0.02122647187966091
BHF,Structured,W02000043,43,0.0034040030089289783,-0.014692327795209344,0.023237228310210797
BHF,Structured,W02000044,44,0.002933688076995176,-0.014470549076882257,0.021890949018076714
BHF,Structured,W02000045,45,-0.003310605762320898,-0.022490798285853077,0.014884914141581503
BHF,Structured,W02000047,46,-0.005378184423743708,-0.027009580731218022,0.014456187875844075
BHF,Structured,W02000049,47,0.00156585834725092,-0.011190166262180133,0.015283810451910147
BHF,Structured,W02000050,48,-0.0032374982392344752,-0.017711034522179762,0.010409026428882334
BHF,Structured,W02000051,49,-6.27832828559845e-4,-0.013817451225519268,0.012747553035659796
BHF,Structured,W02000052,50,-5.655535525949933e-4,-0.016280699382962175,0.015402764414207805
BHF,Structured,W02000053,51,2.2231543543951572e-4,-0.012608441125567228,0.013555869261706805
BHF,Structured,W02000054,52,0.0014777592568742722,-0.008769044911194002,0.012451667797990191
BHF,Structured,W02000055,53,0.005052609424192354,-0.011695451324419596,0.02437192683162801
BHF,Structured,W02000056,54,0.00130755004635564,-0.010270738019670362,0.013723361151374354
BHF,Structured,W02000057,55,0.0011128531162896851,-0.009986173747973042,0.012696827923910657
BHF,Structured,W02000058,56,0.00297448389595023,-0.012829206301049946,0.020303633762170113
BHF,Structured,W02000059,57,7.401025621398377e-4,-0.014077131918567453,0.016074766096474097
BHF,Structured,W02000060,58,-0.0012674599718023713,-0.018089168714974686,0.015102141219698946
BHF,Structured,W02000061,59,7.921699276991079e-4,-0.018003497607662452,0.020064967377958723
BHF,Structured,W02000062,60,-7.74711607358305e-4,-0.016266047904925415,0.014496922940255402
BHF,Structured,W02000063,61,-8.259996373406648e-4,-0.013575664951871999,0.011680278416512131
BHF,Structured,W02000064,62,-0.0011294067802229513,-0.023358987119037177,0.02070520495099853
BHF,Structured,W02000065,63,-2.567940891834915e-4,-0.018400808804702268,0.017888496869395885
BHF,Structured,W02000066,64,-0.0010826757451306273,-0.01969711452329397,0.017142376722352484
BHF,Structured,W02000067,65,-0.001309013617794888,-0.017866512360051108,0.014774223691800032
BHF,Structured,W02000068,66,0.0017097622608254308,-0.015943391027444555,0.02020937181899258
BHF,Structured,W02000069,67,-0.0011079525847253345,-0.014557961892559408,0.011977002067379177
BHF,Structured,W02000070,68,1.71889170335767e-4,-0.014006190978373651,0.01448100988478626
BHF,Structured,W02000071,69,-2.7429862842001125e-4,-0.015585268441230836,0.015001921319148325
BHF,Structured,W02000072,70,6.874384883813816e-4,-0.01631940189181617,0.018043945454517023
BHF,Structured,W02000073,71,-0.0012447062240880792,-0.016650817801381123,0.013685496416533547
BHF,Structured,W02000074,72,-3.3291632511781236e-5,-0.0142161705363462,0.014202161801398057
BHF,Structured,W02000075,73,2.2470211329654122e-4,-0.01282279554598726,0.01338248917528826
BHF,Structured,W02000076,74,1.357760076534313e-4,-0.012211851212688663,0.012607905240436652
BHF,Structured,W02000077,75,4.347786389771518e-4,-0.011273555722469549,0.012318827586096679
BHF,Structured,W02000080,76,-9.008243095393415e-4,-0.019580309123695492,0.017335033360480638
BHF,Structured,W02000081,77,-2.67872377833503e-5,-0.016670704666509783,0.016595826364992548
BHF,Structured,W02000082,78,1.6819686575334013e-4,-0.019064080717649968,0.019466343951447678
BHF,Structured,W02000083,79,-3.922571891759814e-4,-0.014567416336372404,0.01357173779013266
BHF,Structured,W02000085,80,-0.0012122723228163617,-0.020544133171232618,0.017521046792209324
BHF,Structured,W02000087,81,0.0077604336725313,-0.014185482644741246,0.03270852204576235
BHF,Structured,W02000088,82,-7.284654325902851e-4,-0.018081411793485443,0.016214897549481345
BHF,Structured,W02000089,83,0.0050472791224306516,-0.02392630898331067,0.035784401200552464
BHF,Structured,W02000090,84,1.9814005332868432e-4,-0.011981116969526993,0.012439556099101455
BHF,Structured,W02000091,85,-6.423034787993711e-5,-0.016058265199114685,0.01585248947378385
BHF,Structured,W02000092,86,-5.407598038690996e-4,-0.01618522941821615,0.014793500425602586
BHF,Structured,W02000093,87,8.876170664148602e-4,-0.011687353705644228,0.013781099105438049
BHF,Structured,W02000094,88,6.253289196237305e-4,-0.013772491648061186,0.01524355730282222
BHF,Structured,W02000095,89,5.019273765983897e-4,-0.01802430682259434,0.019162011590808867
BHF,Structured,W02000096,90,0.0028246246517339736,-0.010804121735172537,0.017685212817806842
BHF,Structured,W02000097,91,0.0037624639110843154,-0.00724648505085238,0.016129327112516724
BHF,Structured,W02000098,92,0.0012826214043813759,-0.01340990827468687,0.015884125103933073
BHF,Structured,W02000099,93,-8.615645704831971e-4,-0.020148425106895157,0.0173666364507258
BHF,Structured,W02000100,94,0.005173428751974977,-0.005075718473647737,0.01711033477960571
BHF,Structured,W02000101,95,0.002352086760261348,-0.012322309196420862,0.017302206273813965
BHF,Structured,W02000102,96,0.0048000796039826,-0.006404720368559783,0.017286862766008784
BHF,Structured,W02000103,97,0.006107163544303277,-0.00623155670229166,0.020141735690068375
BHF,Structured,W02000104,98,0.0071920475159723656,-0.007847020922339274,0.024291812269889777
BHF,Structured,W02000105,99,0.006621507111627842,-0.010365987051831473,0.025393209381534474
BHF,Structured,W02000106,100,0.006084639488937835,-0.0045706167870232855,0.01838499702514642
BHF,Structured,W02000107,101,0.006858108098829883,-0.004709607329557063,0.020611287392353177
BHF,Structured,W02000108,102,0.007881456622944361,-0.004049733801771677,0.022175352652824026
BHF,Structured,W02000109,103,0.012143020420474545,-0.0043324114302555755,0.03244926160411493
BHF,Structured,W02000110,104,0.005140049112669972,-0.005013241864098797,0.016826796629354823
BHF,Structured,W02000111,105,0.001519980756568756,-0.009747023226791707,0.013294640765896322
BHF,Structured,W02000113,106,0.005912810934900076,-0.014172115569463822,0.028216962297684202
BHF,Structured,W02000114,107,-6.182827514322572e-4,-0.011104829770916558,0.009887205601097663
BHF,Structured,W02000116,108,0.00558025597881668,-0.008972829350471136,0.02177990898057061
BHF,Structured,W02000117,109,0.006182220521319851,-0.009322773965599083,0.02340609834287018
BHF,Structured,W02000118,110,0.009332059177213572,-0.008069657615856094,0.029817164733180482
BHF,Structured,W02000120,111,0.00558627936883424,-0.00902241133917454,0.021766815631677802
BHF,Structured,W02000122,112,0.005731395386441155,-0.008159751117346004,0.02114748143991485
BHF,Structured,W02000123,113,0.005997186217320294,-0.005551647256975943,0.01935365246898971
BHF,Structured,W02000124,114,0.0030558626273015223,-0.012600063541809306,0.01897131887021624
BHF,Structured,W02000125,115,0.004325738785073672,-0.007895262717390402,0.017449980680867748
BHF,Structured,W02000126,116,0.004173561372157869,-0.00857601728700192,0.017597495003925292
BHF,Structured,W02000127,117,0.004233295032735205,-0.012476547839971132,0.021397454399919476
BHF,Structured,W02000128,118,0.005426509482294202,-0.011843238089561952,0.02348366152706139
BHF,Structured,W02000129,119,0.006500194014309315,-0.006745900321262582,0.020935641955488693
BHF,Structured,W02000130,120,0.009403381505249312,-0.008139044131476151,0.029132299809712818
BHF,Structured,W02000131,121,0.008481248565617846,-0.008307060119352276,0.026970288492471576
BHF,Structured,W02000132,122,0.0026637285248490685,-0.01384545261930655,0.019358117543385643
BHF,Structured,W02000133,123,0.009748766963175368,-0.0059824266484867685,0.027427506327756083
BHF,Structured,W02000134,124,0.009172510630106837,-0.009518805616377178,0.029741118733744625
BHF,Structured,W02000135,125,0.009807645810552218,-0.009511273054107846,0.03117542799037728
BHF,Structured,W02000136,126,8.948582713620077e-4,-0.015849622933876654,0.017489041246026214
BHF,Structured,W02000137,127,0.011241565796202021,-0.009633850935494159,0.03478141149441853
BHF,Structured,W02000138,128,-0.0051826204124092515,-0.031171491218549355,0.018867606637930086
BHF,Structured,W02000139,129,-0.0029034140514057533,-0.02382788376046797,0.016869840820931847
BHF,Structured,W02000140,130,-0.005580665392437912,-0.03145308585412092,0.018261975004632697
BHF,Structured,W02000141,131,-0.0024557682788938174,-0.024823142951042834,0.018632939038526627
BHF,Structured,W02000142,132,0.0036812942258566002,-0.007908120065134784,0.016197389722563772
BHF,Structured,W02000143,133,0.0030939950007455547,-0.006978424478767633,0.014052622058105209
BHF,Structured,W02000144,134,0.0029727202229772034,-0.010055796393774722,0.016384989817137312
BHF,Structured,W02000145,135,-9.192541154107155e-5,-0.01130026875459035,0.010966106879776701
BHF,Structured,W02000146,136,0.0013750013351400859,-0.009641372060912179,0.012635548503611016
BHF,Structured,W02000147,137,0.003285828779427327,-0.00927999764897134,0.016587251383970842
BHF,Structured,W02000148,138,0.0040295650683167174,-0.014650691891649883,0.023874071658372013
BHF,Structured,W02000149,139,0.002948669190053037,-0.011720339997646444,0.01824475997817382
BHF,Structured,W02000151,140,-0.0016964757186449485,-0.01408078739789931,0.010119579083673958
BHF,Structured,W02000152,141,-4.6175100362031813e-5,-0.012053039197603038,0.012059426552618897
BHF,Structured,W02000153,142,0.0012221058236463946,-0.013299837209033513,0.015905176980876377
BHF,Structured,W02000154,143,-7.453165218672285e-4,-0.01583783993673819,0.014426021142690714
BHF,Structured,W02000156,144,-8.201609685512523e-4,-0.015593275161887155,0.013613801999208747
BHF,Structured,W02000157,145,2.740144067008694e-4,-0.013164825262961276,0.01363922895700332
BHF,Structured,W02000158,146,-4.2775019346437567e-4,-0.013574019357083997,0.012900787197983965
BHF,Structured,W02000159,147,0.0028608079835793277,-0.01290271393064228,0.019732281982600793
BHF,Structured,W02000160,148,-4.0467906898500946e-4,-0.01525725582715229,0.014266125884724855
BHF,Structured,W02000161,149,-4.0787540162787287e-4,-0.017608083993522667,0.01650807706163091
BHF,Structured,W02000162,150,5.04178922405746e-4,-0.019898257453072103,0.020916315296004573
BHF,Structured,W02000163,151,7.495397652880634e-4,-0.017127848593318677,0.018827980023747085
BHF,Structured,W02000164,152,3.0732090363436783e-4,-0.015053571837088265,0.015637342823340894
BHF,Structured,W02000165,153,0.0012006545023939491,-0.016772018742026076,0.019592122786607026
BHF,Structured,W02000166,154,6.484196481900048e-4,-0.017666377049191554,0.01920334342929708
BHF,Structured,W02000167,155,0.0011107359500065492,-0.01806108079098807,0.020644617319274833
BHF,Structured,W02000168,156,-0.0010085455724401025,-0.016307652514365518,0.014649647294125922
BHF,Structured,W02000169,157,-0.0016674374395676255,-0.013180900333807196,0.00991006513105201
BHF,Structured,W02000170,158,-0.0038900493329293044,-0.02036122402105503,0.011910837708359615
BHF,Structured,W02000171,159,-0.004949637977082774,-0.01889833335489678,0.00798661080561654
BHF,Structured,W02000172,160,-0.006608210396647462,-0.027252162996715543,0.012270861273848719
BHF,Structured,W02000173,161,-0.004418260809575288,-0.02111428620592099,0.011303928667526289
BHF,Structured,W02000174,162,-0.006429692522812322,-0.02344589637579531,0.00911124319289882
BHF,Structured,W02000175,163,-0.006995591315904267,-0.028055716714267556,0.012241944345605498
BHF,Structured,W02000176,164,-0.006116847912832213,-0.02149077694663181,0.007957421456980376
BHF,Structured,W02000177,165,-0.00651282291575182,-0.026182666938626156,0.011389037648004915
BHF,Structured,W02000178,166,-0.006594537710500771,-0.024382816143006657,0.009593879041003483
BHF,Structured,W02000179,167,-0.005709911751610506,-0.021921543134558644,0.009493140853236038
BHF,Structured,W02000180,168,-0.0061742734380619835,-0.0222449677530868,0.008661054854336634
BHF,Structured,W02000181,169,-0.006953166548488935,-0.026426368055400214,0.010737357053348426
BHF,Structured,W02000182,170,-0.005787565042351577,-0.023532483840560725,0.010813700897860568
BHF,Structured,W02000183,171,-0.006749468417521416,-0.022420440045215206,0.00754844582424001
BHF,Structured,W02000184,172,-0.0046201518547213756,-0.020487061772478797,0.010686083628976824
BHF,Structured,W02000185,173,-0.0038918173742317572,-0.02269185037779902,0.014525752827639682
BHF,Structured,W02000186,174,-0.006091373849477622,-0.02333575440785924,0.010058923319643604
BHF,Structured,W02000188,175,-0.005851855503548444,-0.02767122483546376,0.014590468817771568
BHF,Structured,W02000189,176,-0.0025754636699731963,-0.020470772400330364,0.015542810291758039
BHF,Structured,W02000191,177,-0.004080655935804943,-0.022079518550003466,0.01363096683475423
BHF,Structured,W02000192,178,-0.006547921101819739,-0.02454562565397488,0.010193162408476442
BHF,Structured,W02000193,179,-0.0058578770021843,-0.025456262358021002,0.012715937645554232
BHF,Structured,W02000194,180,-0.0038215735392251224,-0.02130440076752081,0.013424555548706724
BHF,Structured,W02000195,181,-0.0010772727693640698,-0.020636335645961155,0.01897613622484284
BHF,Structured,W02000196,182,0.0032379136517028725,-0.020853620878224358,0.02950965803067288
BHF,Structured,W02000197,183,-0.0036128410299281167,-0.02315681003371471,0.015585071226074634
BHF,Structured,W02000198,184,0.003076853369486719,-0.020906688222681675,0.029141097225048193
BHF,Structured,W02000200,185,-0.0027586593834669987,-0.01649203002666264,0.010135554938337886
BHF,Structured,W02000201,186,-0.003140487043614042,-0.01594124577225865,0.008578102766353976
BHF,Structured,W02000202,187,-0.002390527216707688,-0.014706898167500196,0.00928856800136152
BHF,Structured,W02000204,188,-0.004597908070649278,-0.02060714775235388,0.00988605507906978
BHF,Structured,W02000205,189,-0.004866778997019193,-0.020917972577489896,0.009864444365894676
BHF,Structured,W02000206,190,-0.009407897946028728,-0.02959616882531197,0.008126413606463078
BHF,Structured,W02000207,191,-0.008158618586292507,-0.02526305017649333,0.006581674317555106
BHF,Structured,W02000208,192,-0.00617484110302687,-0.02449433830642741,0.010494882410618698
BHF,Structured,W02000210,193,-0.009165565952466813,-0.029591935889075452,0.008596914522547768
BHF,Structured,W02000211,194,-0.008051041772050535,-0.02589807156316694,0.0077034121959699345
BHF,Structured,W02000212,195,-0.006692168341751074,-0.020036730467244742,0.004997239736294696
BHF,Structured,W02000213,196,-0.009308855456538876,-0.02749562517792775,0.006378559380275888
BHF,Structured,W02000214,197,-0.011211553968848391,-0.03498949332138824,0.009387804647988277
BHF,Structured,W02000215,198,-0.01095640087367207,-0.034594754226925456,0.009567337565273525
BHF,Structured,W02000216,199,-0.00877222667162506,-0.026516353674660303,0.006579093694808564
BHF,Structured,W02000217,200,-0.005802341713330582,-0.02074719275512806,0.007622591597304667
BHF,Structured,W02000218,201,-0.005089872820227271,-0.020059153151891967,0.008403708519025702
BHF,Structured,W02000219,202,-0.005604079579214679,-0.02283821782509233,0.009848783762005008
BHF,Structured,W02000220,203,-0.0031750529370633547,-0.0172531075687343,0.009518704173304552
BHF,Structured,W02000221,204,-0.005011014777007589,-0.01794540596468305,0.006348787402945865
BHF,Structured,W02000222,205,-0.005215927698165606,-0.019631862355538564,0.007766509125448121
BHF,Structured,W02000223,206,-0.004556355910413593,-0.01873290182373959,0.00825820097541619
BHF,Structured,W02000224,207,-0.0044991991677138105,-0.019871167040600952,0.009249013031003575
BHF,Structured,W02000225,208,-0.0026540387344436084,-0.019168377342213376,0.013545040424774451
BHF,Structured,W02000226,209,-0.003157563545086041,-0.017289326730720225,0.00964192284117229
BHF,Structured,W02000227,210,-0.0025612116883857814,-0.018136336780253767,0.012663426731761785
BHF,Structured,W02000228,211,-0.0027224455959919116,-0.01774988279501665,0.011369683883604268
BHF,Structured,W02000229,212,-6.684761143699319e-4,-0.019940128759253366,0.01872011845968891
BHF,Structured,W02000230,213,-0.0015078360139655733,-0.014371413262908327,0.011094695580356986
BHF,Structured,W02000231,214,-3.94606756581099e-4,-0.01650666467971563,0.015964251978639155
BHF,Structured,W02000232,215,-0.0028738403158120396,-0.017611213355834987,0.010704556119293971
BHF,Structured,W02000233,216,-0.004327352467100124,-0.02464173953092758,0.014206687575896718
BHF,Structured,W02000234,217,-0.0025172438633370643,-0.022320849137960955,0.016514590200474893
BHF,Structured,W02000235,218,-0.004714793434637754,-0.02612314524410058,0.01526359286320339
BHF,Structured,W02000236,219,-0.004657950612705325,-0.02546970305030767,0.01463492508360807
BHF,Structured,W02000237,220,8.741605119937608e-4,-0.011967252911402508,0.013732498829346613
BHF,Structured,W02000238,221,0.002812504517828331,-0.011457640131003031,0.017404304859097334
BHF,Structured,W02000239,222,0.004867746961398886,-0.0068696836417094405,0.017228022304593756
BHF,Structured,W02000240,223,0.008994419366429751,-0.006903963203859479,0.026534505962683537
BHF,Structured,W02000241,224,0.0060582523384926,-0.014014041657457819,0.026591143051323415
BHF,Structured,W02000242,225,0.007110446534878546,-0.009410242212094567,0.024833092967906322
BHF,Structured,W02000243,226,0.00763640388282478,-0.009196432126599215,0.025868992733332277
BHF,Structured,W02000244,227,0.006629195736419118,-0.008649888988951054,0.02272262324363225
BHF,Structured,W02000245,228,0.006939074984433019,-0.008047619375402111,0.023047651084084145
BHF,Structured,W02000246,229,0.0065813581292668445,-0.010885408815691021,0.025178600524838137
BHF,Structured,W02000247,230,0.0011713337680076693,-0.017721101367667542,0.019961454347400258
BHF,Structured,W02000248,231,0.007250641007053468,-0.010282783573756657,0.02602507675698704
BHF,Structured,W02000249,232,0.010643253535990327,-0.007347006251220676,0.031405354282711725
BHF,Structured,W02000250,233,0.0014835160860968916,-0.013760061496805438,0.016490185358256627
BHF,Structured,W02000251,234,0.008544348747852535,-0.006287475261552598,0.02511214241938452
BHF,Structured,W02000252,235,-0.0014788165742212992,-0.011216968881112274,0.00781820667039397
BHF,Structured,W02000253,236,-0.002306631369288629,-0.018362089283830305,0.012771252758485438
BHF,Structured,W02000254,237,-0.0019013614900530353,-0.015551586155334411,0.010978774015950953
BHF,Structured,W02000255,238,-0.0017280911130987098,-0.015210814146507927,0.011023042785982566
BHF,Structured,W02000256,239,-0.0014834798083901317,-0.014895367192883806,0.01127594912712444
BHF,Structured,W02000257,240,-0.0010869902924853017,-0.013103901007252613,0.010417398892460824
BHF,Structured,W02000258,241,-0.0016214647665684515,-0.014216628209038617,0.0106872889974406
BHF,Structured,W02000259,242,-0.0018672735572472197,-0.018249154406855626,0.01348915173089954
BHF,Structured,W02000260,243,-2.623457471851704e-4,-0.01283172093590567,0.012462157248561959
BHF,Structured,W02000261,244,-0.0034951139865675883,-0.019764644249964814,0.011648016586453976
BHF,Structured,W02000262,245,-0.004637032667612052,-0.024688062244706953,0.013543593352874559
BHF,Structured,W02000263,246,-0.0010496101650032312,-0.0145435755198583,0.01181052973270506
BHF,Structured,W02000264,247,-8.604207307868509e-4,-0.014788684212857324,0.012678269609676952
BHF,Structured,W02000265,248,-0.003019854259394416,-0.0189518568031489,0.011554917226335433
BHF,Structured,W02000266,249,-8.931394358299385e-4,-0.012870084793459649,0.010532703022461384
BHF,Structured,W02000267,250,-0.0031020288218690712,-0.02053536808874346,0.01285869326640923
BHF,Structured,W02000268,251,7.57707571720812e-5,-0.01243719884118304,0.012421317244945893
BHF,Structured,W02000269,252,-0.0019243140742384677,-0.01563377471255358,0.010810837028871997
BHF,Structured,W02000270,253,3.43109657929282e-4,-0.013501754325311179,0.013957608363692768
BHF,Structured,W02000271,254,1.1475652759235327e-4,-0.015956256850913994,0.016019421275651428
BHF,Structured,W02000272,255,0.001607121701238813,-0.009830490400127302,0.013330341798479464
BHF,Structured,W02000273,256,0.0020989129190143543,-0.011885943992816927,0.0163426757007263
BHF,Structured,W02000274,257,4.4515678748040927e-4,-0.01351584258558648,0.014460320275327666
BHF,Structured,W02000275,258,9.192264305017476e-4,-0.011625234369821462,0.013449498888506365
BHF,Structured,W02000276,259,0.0055224251271003555,-0.007925842015756884,0.020562942206976943
BHF,Structured,W02000277,260,0.0031231719689390892,-0.00974698005546998,0.016523270666786403
BHF,Structured,W02000278,261,0.004791552848830349,-0.0075486328570255725,0.0185211545899594
BHF,Structured,W02000279,262,0.0019091216564756275,-0.01208156173161569,0.01610626360155766
BHF,Structured,W02000280,263,6.125583381523644e-4,-0.012247044841558688,0.01326382668284522
BHF,Structured,W02000281,264,0.0031970143314925263,-0.00863560499996653,0.01568770427221421
BHF,Structured,W02000282,265,0.003908198754153311,-0.008630302037827645,0.01720697578301186
BHF,Structured,W02000284,266,0.001579223467394632,-0.01020512054375344,0.014440133217981632
BHF,Structured,W02000285,267,-4.6568946996588174e-5,-0.01219772817252271,0.012292540070595692
BHF,Structured,W02000286,268,-8.477083369937882e-4,-0.016131397294478295,0.01419315545997158
BHF,Structured,W02000287,269,0.0017251259651290811,-0.011420405721124616,0.016002186973704344
BHF,Structured,W02000288,270,4.018765673675418e-4,-0.009979151098937437,0.011172541306167625
BHF,Structured,W02000289,271,0.001242580636180621,-0.010586611768388697,0.013775734811344746
BHF,Structured,W02000290,272,3.143706615448304e-4,-0.011847324375065221,0.013105652249345196
BHF,Structured,W02000291,273,-6.690597401458761e-4,-0.01210324873863592,0.010767282066162445
BHF,Structured,W02000292,274,-0.0017470946150582544,-0.015164515971848914,0.011156714859723872
BHF,Structured,W02000293,275,-0.0014562191340866937,-0.01741626593863358,0.014051137891865354
BHF,Structured,W02000294,276,-0.0026864047932760706,-0.015137914768030563,0.00907261234528593
BHF,Structured,W02000295,277,-0.004468858108672965,-0.018482271282296507,0.008234833428738425
BHF,Structured,W02000296,278,-0.0015753455112668866,-0.01462025795000241,0.011072632124345921
BHF,Structured,W02000297,279,-3.1871003109363536e-4,-0.011179845715734868,0.010602883654047447
BHF,Structured,W02000298,280,-0.003753266410891706,-0.018537559923503984,0.009724148680288936
BHF,Structured,W02000299,281,-0.0032196286386590787,-0.021645370932166057,0.01440308933177929
BHF,Structured,W02000300,282,-0.0031990089949149635,-0.01785543897086742,0.010192908858931565
BHF,Structured,W02000301,283,-0.001110180867726891,-0.012694727025818696,0.0100192726025268
BHF,Structured,W02000302,284,2.6332702310046967e-4,-0.011461433111214253,0.012015232534300285
BHF,Structured,W02000303,285,-0.00408538060529651,-0.01723075969225085,0.007726495928590102
BHF,Structured,W02000304,286,-0.0026700495605463627,-0.015555821637852203,0.009012235590395308
BHF,Structured,W02000305,287,-0.0055028434855416515,-0.02547134129862192,0.012181970510675657
BHF,Structured,W02000306,288,-0.003634983230857918,-0.01770054601072998,0.008825378258358803
BHF,Structured,W02000307,289,0.0011011158072405578,-0.013041114258276913,0.015347573479542711
BHF,Structured,W02000308,290,-7.591787919379285e-4,-0.013777281941929448,0.01163625056494545
BHF,Structured,W02000309,291,-0.0014925775002304186,-0.015120814454539831,0.011225940611148158
BHF,Structured,W02000310,292,-6.640797934431532e-4,-0.012174563920774664,0.010117884353017257
BHF,Structured,W02000311,293,-4.959873952847729e-5,-0.014730314796349805,0.014299878843170466
BHF,Structured,W02000312,294,-3.458782116877015e-5,-0.014995130982343485,0.014417835558780881
BHF,Structured,W02000313,295,0.0019941116917720422,-0.012114207074463245,0.016213154020819433
BHF,Structured,W02000314,296,-0.002959718591164523,-0.017822453662570546,0.011324497390281055
BHF,Structured,W02000315,297,-0.0026207943027010796,-0.018655629020885026,0.013042605399408175
BHF,Structured,W02000316,298,-0.0020252013215029266,-0.01498653364231943,0.010554219995906597
BHF,Structured,W02000317,299,-0.0031973479994576604,-0.017873483581804205,0.010775334438819308
BHF,Structured,W02000318,300,-0.00308800593427213,-0.016148492486954075,0.009460465967988396
BHF,Structured,W02000319,301,-0.0019345957822027656,-0.014540626222744773,0.010303720599059724
BHF,Structured,W02000320,302,-0.003520041940008497,-0.016101087242995957,0.008257422302494322
BHF,Structured,W02000321,303,-0.005172118720152061,-0.019001739690218677,0.007293516575745739
BHF,Structured,W02000322,304,-0.005049729694966164,-0.01874464023160458,0.007351037672332234
BHF,Structured,W02000323,305,-0.004254537991474548,-0.017679492636802192,0.00822496130250712
BHF,Structured,W02000324,306,-0.005674955185153171,-0.018212247377649413,0.005505994022735143
BHF,Structured,W02000325,307,-0.00541199276577989,-0.021892286065883504,0.009843504605345426
BHF,Structured,W02000326,308,-0.006066797398324805,-0.02051457615465789,0.006739742651891731
BHF,Structured,W02000327,309,-0.006136034576340631,-0.02134323550033514,0.007713689184731064
BHF,Structured,W02000328,310,-0.007286276244545173,-0.024590437689615573,0.00797253357393361
BHF,Structured,W02000329,311,-0.0063775035320232385,-0.02267310177891397,0.00830578903816402
BHF,Structured,W02000330,312,-0.006224748608183804,-0.021233444147459802,0.007393124503719467
BHF,Structured,W02000331,313,-0.004259895755291832,-0.021423434512095836,0.012223788729573226
